"latitude","longitude","brightness","daynight","acq_date","acq_time","daynight.1","type","datetime","city","state","population","wildfire","temp_C","wind","humidity","cloud_cover","precipitation","ndvi","soil_moisture","elevation"
-14.1207,142.4647,335.8,"D","2020-12-03",423,"D",0,"2020-12-03 04:23:00",NA,NA,NA,1,29.8,16.2,57,2,0,0.5035,0.0672628283500671,139
-18.8823,143.7876,338.7,"D","2020-01-04",409,"D",0,"2020-01-04 04:09:00",NA,NA,NA,1,27.9,17.7,56,26,0,0.42955,0.05025415122509,696
-23.3693,149.5534,338.3,"D","2020-11-05",355,"D",0,"2020-11-05 03:55:00","Gladstone","Queensland",34703,1,28,23.3,48,19,0,0.4754,0.226578921079636,75
-35.7024,142.7892,307.9,"D","2020-05-17",51,"D",0,"2020-05-17 00:51:00","Swan Hill","Victoria",9864,1,17.6,7.2,43,0,0,0.4122,0.159783780574799,90
-15.3764,133.0202,323.8,"D","2020-12-02",52,"D",0,"2020-12-02 00:52:00",NA,NA,NA,1,38.7,10.5,28,61,0,0.293,0.0566588863730431,176
-15.5787,131.9799,327,"D","2020-08-22",129,"D",0,"2020-08-22 01:29:00",NA,NA,NA,1,35.8,10.8,19,0,0,0.2991,0.0758221074938774,219
-11.2363,132.3247,322.4,"D","2020-11-06",152,"D",0,"2020-11-06 01:52:00",NA,NA,NA,1,31.4,8.9,53,20,0,0.5435,0.104971148073673,55
-37.9267,142.8475,409.7,"D","2020-03-16",453,"D",0,"2020-03-16 04:53:00","Camperdown","Victoria",2884,1,20,4.6,46,23,0,0.5338,0.196301907300949,180
-12.369,131.1126,324.8,"D","2020-07-29",507,"D",0,"2020-07-29 05:07:00","Palmerston","Northern Territory",33695,1,27.5,4.8,18,64,0,0.4562,0.128513842821121,16
-14.1449,136.5252,321.5,"D","2020-08-19",57,"D",0,"2020-08-19 00:57:00",NA,NA,NA,1,31.5,5.4,41,74,0,0.5826,0.0651872530579567,18
-15.3325,144.9226,322.6,"D","2020-10-13",103,"D",0,"2020-10-13 01:03:00",NA,NA,NA,1,29.8,24,45,4,0,0.5486,0.0452763885259628,237
-41.3791,147.0489,308.4,"D","2020-10-14",428,"D",0,"2020-10-14 04:28:00","Legana","Tasmania",4029,1,12.1,11.1,63,99,0,0.6135,0.309684276580811,84
-30.6178,150.5929,309.8,"D","2020-09-27",348,"D",0,"2020-09-27 03:48:00","Manilla","New South Wales",2014,1,12,7.7,50,1,0,0.7874,0.202589273452759,526
-11.2362,131.8933,322,"D","2020-07-04",513,"D",0,"2020-07-04 05:13:00","Palmerston","Northern Territory",33695,1,27.4,9.5,54,1,0,0.6704,0.158965900540352,24
-14.1529,130.0532,318,"N","2020-05-16",1658,"N",0,"2020-05-16 16:58:00",NA,NA,NA,1,25.2,12.7,58,1,0,0.4712,0.150623559951782,9
-34.8281,150.3313,337.2,"N","2020-01-01",1259,"N",0,"2020-01-01 12:59:00","Bomaderry","New South Wales",6661,1,16.5,3.9,84,100,0,0.6503,0.0418103039264679,253
-22.9201,119.5859,333.3,"D","2020-08-28",232,"D",0,"2020-08-28 02:32:00",NA,NA,NA,1,34,8.4,10,0,0,0.1804,0.0383550301194191,467
-29.7414,115.0735,360.2,"D","2020-12-11",646,"D",0,"2020-12-11 06:46:00","Drummond Cove","Western Australia",1477,1,26,18,59,13,0,0.3919,0.0718782469630241,79
-16.4308,144.8622,338.8,"D","2020-12-13",33,"D",0,"2020-12-13 00:33:00","Mareeba","Queensland",8585,1,28.9,10.9,39,100,0,0.304,0.0888499021530151,483
-35.8856,147.5115,322.7,"N","2020-01-03",1246,"N",0,"2020-01-03 12:46:00","Albury","New South Wales",4804,1,15.6,4.2,59,0,0,0.5009,0.0624694153666496,674
-15.6407,143.0243,323,"D","2020-05-11",410,"D",0,"2020-05-11 04:10:00",NA,NA,NA,1,31.3,10.9,32,55,0,0.5649,0.142320841550827,100
-25.6445,150.5668,307.2,"N","2020-10-30",1219,"N",0,"2020-10-30 12:19:00","Kingaroy","Queensland",10020,1,20.1,11.4,77,12,0,0.327,0.172577321529388,339
-36.259,149.5543,403,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Narooma","New South Wales",2605,1,23.9,4.8,52,55,0,0.5255,0.0537356585264206,798
-29.2318,128.6003,336.8,"D","2020-11-10",551,"D",0,"2020-11-10 05:51:00",NA,NA,NA,1,25.4,26.7,15,0,0,0.2242,0.0387795977294445,224
-28.1454,148.2169,320.1,"D","2020-04-14",6,"D",0,"2020-04-14 00:06:00",NA,NA,NA,1,29,6.1,34,16,0,0.3748,0.10857167840004,203
-16.3435,136.6343,334.1,"D","2020-07-14",122,"D",0,"2020-07-14 01:22:00",NA,NA,NA,1,28,11.4,17,99,0,0.2895,0.0448314771056175,47
-37.1955,149.1105,332.7,"D","2020-01-30",26,"D",0,"2020-01-30 00:26:00","Eden","New South Wales",3151,1,35.7,7.6,17,0,0,0.7601,0.132444843649864,676
-37.071,148.0676,497.6,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Orbost","Victoria",2014,1,14.5,10.8,89,100,0,0.466,0.0647481605410576,1018
-16.3375,137.6499,319.9,"D","2020-06-14",358,"D",0,"2020-06-14 03:58:00",NA,NA,NA,1,26.4,11.6,55,6,0,0.5326,0.235660433769226,9
-36.8748,149.5643,385.2,"D","2020-02-01",429,"D",0,"2020-02-01 04:29:00","Merimbula","New South Wales",3544,1,31.6,5.4,42,30,0,0.6697,0.180858418345451,603
-13.066,131.1055,320.1,"D","2020-07-08",448,"D",0,"2020-07-08 04:48:00","Palmerston","Northern Territory",33695,1,25.7,6.3,43,0,0,0.4336,0.160275265574455,64
-16.6438,126.3978,325.7,"D","2020-04-23",601,"D",0,"2020-04-23 06:01:00",NA,NA,NA,1,33,15.6,18,0,0,0.394,0.145785629749298,479
-11.2217,132.0345,313.2,"D","2020-07-15",204,"D",0,"2020-07-15 02:04:00","Palmerston","Northern Territory",33695,1,29.4,21.7,52,86,0,0.6081,0.15844252705574,35
-18.8587,143.7588,309.3,"N","2020-01-03",1251,"N",0,"2020-01-03 12:51:00",NA,NA,NA,1,22.6,21.3,78,94,0,0.3737,0.0507352538406849,638
-16.6099,136.9042,325,"D","2020-07-06",459,"D",0,"2020-07-06 04:59:00",NA,NA,NA,1,23.5,9.8,23,0,0,0.4075,0.0882891416549683,103
-15.1958,131.2031,339,"D","2020-06-08",435,"D",0,"2020-06-08 04:35:00",NA,NA,NA,1,28.1,10.6,27,87,0,0.3409,0.105040512979031,252
-17.6221,126.0683,341.7,"D","2020-03-14",512,"D",0,"2020-03-14 05:12:00",NA,NA,NA,1,38.2,9.5,16,1,0,0.2896,0.207588136196136,432
-37.4055,149.594,452.9,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Eden","New South Wales",3151,1,18.8,22.6,56,22,0,0.5342,0.123065508902073,158
-25.5452,150.3658,332.7,"D","2020-12-02",337,"D",0,"2020-12-02 03:37:00",NA,NA,NA,1,31,17.8,48,11,0,0.4769,0.136161774396896,375
-32.4051,123.0491,305.2,"N","2020-01-06",1633,"N",0,"2020-01-06 16:33:00",NA,NA,NA,1,22.6,16.6,38,0,0,0.2746,0.0746238976716995,227
-35.7396,148.9049,326.2,"N","2020-02-03",1519,"N",0,"2020-02-03 15:19:00","Canberra","Australian Capital Territory",381488,1,2.2,7.7,88,4,0,0.5831,0.158082991838455,1439
-37.8204,145.3037,323.9,"D","2020-12-12",410,"D",2,"2020-12-12 04:10:00","Mount Evelyn","Victoria",9702,1,20.5,10.5,66,100,0,0.2163,0.236025810241699,116
-33.7362,140.4002,342,"D","2020-11-16",513,"D",0,"2020-11-16 05:13:00","Barmera","South Australia",1895,1,21.5,27.9,28,0,0,0.2799,0.074570469558239,56
-30.8597,151.0317,332,"N","2020-01-04",1506,"N",0,"2020-01-04 15:06:00","Manilla","New South Wales",2014,1,26,7.2,40,0,0,0.3647,0.0427294820547104,711
-35.9408,148.3322,369.1,"D","2020-01-02",417,"D",0,"2020-01-02 04:17:00","Jindabyne","New South Wales",2233,1,20.3,4,37,0,0,0.731,0.119599416851997,1427
-36.0402,149.3559,339.8,"D","2020-01-31",346,"D",0,"2020-01-31 03:46:00","Narooma","New South Wales",2605,1,29.3,7.9,44,11,0,0.3911,0.128345519304276,957
-15.7127,126.746,344.2,"D","2020-05-10",506,"D",0,"2020-05-10 05:06:00",NA,NA,NA,1,31,20.6,19,0,0,0.3133,0.101765006780624,400
-13.5375,131.8093,332.3,"D","2020-09-08",211,"D",0,"2020-09-08 02:11:00","Palmerston","Northern Territory",33695,1,37.1,15.2,13,0,0,0.4296,0.0593835189938545,136
-33.003,137.5905,304.2,"D","2020-07-15",449,"D",2,"2020-07-15 04:49:00","Whyalla","South Australia",21501,1,11.6,9,65,0,0,0.2123,0.0566674657166004,12
-15.2969,135.4133,321.3,"D","2020-07-22",500,"D",0,"2020-07-22 05:00:00",NA,NA,NA,1,24.1,13.8,40,0,0,0.3167,0.0560818314552307,27
-13.2527,133.8625,322,"D","2020-06-02",512,"D",0,"2020-06-02 05:12:00",NA,NA,NA,1,25.1,18.6,38,0,0,0.5522,0.130628764629364,328
-15.315,142.1819,342.5,"D","2020-10-02",410,"D",0,"2020-10-02 04:10:00",NA,NA,NA,1,34,20.9,24,1,0,0.348,0.0663571506738663,27
-29.2335,128.4672,342,"D","2020-11-10",132,"D",0,"2020-11-10 01:32:00",NA,NA,NA,1,33,33.3,18,1,0,0.226,0.0392093323171139,254
-20.7321,139.4764,314.1,"D","2020-06-20",35,"D",2,"2020-06-20 00:35:00",NA,NA,NA,1,26.3,15.5,28,1,0,0.0892,0.0743438601493835,361
-37.053,149.4859,385.1,"D","2020-02-01",429,"D",0,"2020-02-01 04:29:00","Eden","New South Wales",3151,1,30.5,11.6,48,14,0,0.6453,0.142148613929749,453
-18.1657,144.0566,316.4,"N","2020-01-01",1303,"N",0,"2020-01-01 13:03:00",NA,NA,NA,1,25.5,7.6,51,2,0,0.3232,0.0619331933557987,389
-32.8544,118.4465,317.5,"D","2020-04-16",551,"D",0,"2020-04-16 05:51:00",NA,NA,NA,1,17.7,10.9,39,0,0,0.1973,0.06607935577631,308
-32.6103,122.2216,343.5,"D","2020-01-07",158,"D",0,"2020-01-07 01:58:00","Esperance","Western Australia",2080,1,38.9,9.1,9,0,0,0.4132,0.102302432060242,314
-13.8004,132.0107,302.4,"N","2020-08-01",1628,"N",0,"2020-08-01 16:28:00","Palmerston","Northern Territory",33695,1,16.1,7.7,67,13,0,0.3546,0.0720270276069641,190
-16.3951,144.8544,346.7,"D","2020-12-13",33,"D",0,"2020-12-13 00:33:00","Mareeba","Queensland",8585,1,26.4,12.1,46,100,0,0.376,0.104780972003937,667
-31.1196,116.3558,327,"D","2020-04-23",557,"D",0,"2020-04-23 05:57:00","Perth","Western Australia",2141834,1,20.8,6.3,52,1,0,0.2479,0.108968570828438,262
-32.4525,123.1505,307.2,"N","2020-01-06",1633,"N",0,"2020-01-06 16:33:00",NA,NA,NA,1,22.6,15.6,38,0,0,0.3632,0.0962795093655586,239
-35.9593,150.0476,332.7,"D","2020-01-25",8,"D",0,"2020-01-25 00:08:00","Narooma","New South Wales",2605,1,25.2,20.4,71,23,0,0.5613,0.179274708032608,68
-13.7801,131.5963,317.4,"D","2020-07-28",134,"D",0,"2020-07-28 01:34:00","Palmerston","Northern Territory",33695,1,30,17.4,12,19,0,0.5066,0.0757616832852364,228
-37.0245,149.4169,339.9,"D","2020-01-26",2356,"D",0,"2020-01-26 23:56:00","Eden","New South Wales",3151,1,22.5,5.4,60,0,0,0.3788,0.149392649531364,674
-37.1148,149.5579,432.4,"N","2020-01-04",1507,"N",0,"2020-01-04 15:07:00","Eden","New South Wales",3151,1,13.1,13.5,70,53,0,0.45985,0.0693712756037712,374
-24.8949,151.3182,309.8,"D","2020-06-25",337,"D",0,"2020-06-25 03:37:00","Bargara","Queensland",8883,1,12.6,10.4,54,0,0,0.5824,0.241553455591202,430
-36.1217,149.3613,343.4,"D","2020-01-13",358,"D",0,"2020-01-13 03:58:00","Narooma","New South Wales",2605,1,16.1,18.4,80,6,0,0.2975,0.136887922883034,997
-36.8894,149.4778,328.9,"D","2020-01-26",2356,"D",0,"2020-01-26 23:56:00","Merimbula","New South Wales",3544,1,20.6,8.7,69,6,0,0.6474,0.153940409421921,556
-41.8548,147.233,334.8,"D","2020-03-12",339,"D",0,"2020-03-12 03:39:00","Longford","Tasmania",3711,1,21,16.5,62,87,0,0.4713,0.186082690954208,165
-37.4008,149.499,426,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Eden","New South Wales",3151,1,18.1,24.4,57,18,0,0.47065,0.119607537984848,122
-26.9943,151.9691,304.8,"D","2020-06-16",342,"D",0,"2020-06-16 03:42:00","Kingaroy","Queensland",10020,1,15.1,10.7,90,24,0,0.7821,0.0659612119197845,534
-20.3049,124.2807,322.9,"D","2020-05-05",201,"D",0,"2020-05-05 02:01:00",NA,NA,NA,1,31.4,12.4,13,73,0,0.2034,0.0455117039382458,299
-37.3879,149.8824,333.6,"N","2020-01-04",1329,"N",0,"2020-01-04 13:29:00","Eden","New South Wales",3151,1,12.9,14.8,76,51,0,0.5861,0.150456875562668,426
-25.5537,147.9765,336.7,"D","2020-11-05",355,"D",0,"2020-11-05 03:55:00",NA,NA,NA,1,26.5,14,34,0,0,0.4463,0.0690683946013451,516
-12.3672,142.8867,332.9,"D","2020-10-25",417,"D",0,"2020-10-25 04:17:00",NA,NA,NA,1,26.9,10.9,73,79,0,0.689,0.0541808232665062,110
-25.5236,130.1056,315.8,"D","2020-07-14",546,"D",0,"2020-07-14 05:46:00",NA,NA,NA,1,12.8,7.7,25,0,0,0.1933,0.0380259528756142,670
-31.3116,151.3481,354.8,"D","2020-09-18",353,"D",0,"2020-09-18 03:53:00","Quirindi","New South Wales",2602,1,12.1,12,90,76,0,0.5373,0.237368613481522,1147
-22.0532,145.8277,326.2,"D","2020-10-28",445,"D",0,"2020-10-28 04:45:00",NA,NA,NA,1,23.2,11.5,23,0,0,0.2347,0.0986957997083664,328
-25.1211,153.2852,328.1,"D","2020-11-04",2334,"D",0,"2020-11-04 23:34:00","Scarness","Queensland",3519,1,25,19.6,64,22,0,0.6319,0.075301468372345,74
-12.311,133.2274,306,"D","2020-05-24",51,"D",0,"2020-05-24 00:51:00",NA,NA,NA,1,27.2,14.8,31,81,0,0.4804,0.147694155573845,167
-15.7364,144.4039,310,"D","2020-07-09",104,"D",0,"2020-07-09 01:04:00","Mareeba","Queensland",8585,1,28.5,22.6,40,1,0,0.5677,0.132961869239807,246
-14.4801,129.775,327.3,"N","2020-06-03",1646,"N",0,"2020-06-03 16:46:00",NA,NA,NA,1,17,14.8,30,0,0,0.5249,0.0960931852459908,13
-17.7275,138.5317,320.2,"D","2020-07-15",453,"D",0,"2020-07-15 04:53:00",NA,NA,NA,1,24,14,15,26,0,0.3543,0.0547232888638973,69
-26.88,149.3485,338.3,"D","2020-05-07",11,"D",0,"2020-05-07 00:11:00",NA,NA,NA,1,24.7,9.4,39,87,0,0.3747,0.203135773539543,290
-37.3242,149.7218,305.2,"N","2020-01-12",1556,"N",0,"2020-01-12 15:56:00","Eden","New South Wales",3151,1,16.5,11.9,64,0,0,0.5513,0.144022285938263,190
-11.7457,142.297,342,"D","2020-10-27",405,"D",0,"2020-10-27 04:05:00","Thursday Island","Queensland",2805,1,30.6,15.8,56,21,0,0.4609,0.101260393857956,23
-15.2524,127.8885,323.8,"D","2020-07-11",518,"D",0,"2020-07-11 05:18:00",NA,NA,NA,1,30.6,12.1,26,79,0,0.2668,0.0443777218461037,148
-27.3188,152.9768,325.2,"D","2020-02-18",336,"D",2,"2020-02-18 03:36:00","Brisbane","Queensland",2360241,1,26,7.1,87,33,0,0.2927,0.342618823051453,17
-21.2305,145.5617,312.3,"N","2020-11-17",1515,"N",0,"2020-11-17 15:15:00","Charters Towers","Queensland",8040,1,22.1,13.2,71,0,0,0.2725,0.076367974281311,363
-35.8743,149.7047,325.4,"D","2020-01-29",358,"D",0,"2020-01-29 03:58:00","Batehaven","New South Wales",1776,1,17.3,4.8,82,83,0,0.5961,0.183186143636703,702
-37.5501,149.215,312.1,"N","2020-01-04",1507,"N",0,"2020-01-04 15:07:00","Orbost","Victoria",2014,1,15,10,73,98,0,0.38185,0.122717037796974,83
-12.3181,134.0531,341.6,"D","2020-07-01",442,"D",0,"2020-07-01 04:42:00",NA,NA,NA,1,26.5,12.9,59,92,0,0.5649,0.103999704122543,37
-12.4013,134.3755,325,"D","2020-07-01",442,"D",0,"2020-07-01 04:42:00",NA,NA,NA,1,29,8,42,92,0,0.5142,0.10703743994236,44
-37.2104,149.9139,330.9,"D","2020-01-11",410,"D",0,"2020-01-11 04:10:00","Eden","New South Wales",3151,1,16.5,18.1,60,81,0,-0.0028,0.177101477980614,65
-13.0887,133.205,332,"D","2020-11-11",500,"D",0,"2020-11-11 05:00:00",NA,NA,NA,1,33.3,15.8,36,12,0,0.5133,0.0498884916305542,327
-24.9107,147.7879,304.7,"N","2020-10-21",1535,"N",0,"2020-10-21 15:35:00",NA,NA,NA,1,16.4,19.8,93,31,0,0.357,0.0601655803620815,747
-12.1933,132.6695,322.1,"D","2020-07-04",513,"D",0,"2020-07-04 05:13:00","Palmerston","Northern Territory",33695,1,30.2,21.8,30,22,0,0.5791,0.279969185590744,26
-13.1841,142.0544,326.5,"D","2020-07-27",51,"D",0,"2020-07-27 00:51:00",NA,NA,NA,1,32.8,9.8,37,98,0,0.5705,0.146713227033615,30
-35.8332,149.0184,354.1,"D","2020-02-01",429,"D",0,"2020-02-01 04:29:00","Canberra","Australian Capital Territory",381488,1,26.1,8.2,42,22,0,0.4817,0.132852628827095,1400
-12.9314,142.5807,325,"D","2020-07-27",51,"D",0,"2020-07-27 00:51:00",NA,NA,NA,1,32.9,14.9,36,99,0,0.5546,0.21935547888279,109
-15.1924,142.3655,314,"D","2020-07-09",103,"D",0,"2020-07-09 01:03:00",NA,NA,NA,1,32.8,18.4,30,0,0,0.5255,0.126781463623047,54
-13.1029,134.4132,335.5,"D","2020-05-30",442,"D",0,"2020-05-30 04:42:00",NA,NA,NA,1,28.3,9.2,39,0,0,0.6051,0.135552391409874,214
-13.7847,132.054,328.1,"D","2020-04-26",454,"D",0,"2020-04-26 04:54:00","Palmerston","Northern Territory",33695,1,31.7,9.3,34,10,0,0.4079,0.180318623781204,203
-28.6624,152.5388,313.7,"D","2020-08-28",336,"D",0,"2020-08-28 03:36:00","Casino","New South Wales",9968,1,15.1,5.3,51,0,0,0.5604,0.229908734560013,336
-35.8644,149.722,321.8,"D","2020-01-30",26,"D",0,"2020-01-30 00:26:00","Batehaven","New South Wales",1776,1,33.6,17.1,40,0,0,0.586,0.182374894618988,295
-32.3779,123.5595,345.3,"D","2020-01-02",139,"D",0,"2020-01-02 01:39:00",NA,NA,NA,1,39.6,35.1,17,0,0,0.3769,0.101418606936932,185
-34.8076,150.089,328.5,"D","2020-01-27",411,"D",0,"2020-01-27 04:11:00","Moss Vale","New South Wales",8579,1,24.9,7.2,80,1,0,0.4994,0.0887612849473953,637
-12.5023,142.889,308.6,"N","2020-10-28",1538,"N",0,"2020-10-28 15:38:00",NA,NA,NA,1,23.3,3.9,97,70,0,0.6229,0.0501727499067783,181
-16.7216,143.191,310.1,"N","2020-11-04",1545,"N",0,"2020-11-04 15:45:00",NA,NA,NA,1,25,12,59,72,0,0.3073,0.0740252435207367,135
-31.8317,121.5478,346.5,"D","2020-01-01",234,"D",0,"2020-01-01 02:34:00","Boulder","Western Australia",4825,1,38.4,10.4,13,36,0,0.3541,0.0597584843635559,348
-14.2545,126.3911,331.3,"D","2020-06-11",506,"D",0,"2020-06-11 05:06:00",NA,NA,NA,1,28,19.2,55,0,0,0.2646,0.112812928855419,59
-14.4847,132.6438,324.6,"D","2020-07-01",441,"D",0,"2020-07-01 04:41:00",NA,NA,NA,1,25.1,7.5,43,92,0,0.4201,0.087967611849308,208
-24.9268,150.2898,351,"D","2020-11-02",324,"D",0,"2020-11-02 03:24:00","Gladstone","Queensland",34703,1,27.6,5.4,39,37,0,0.3953,0.173862457275391,270
-12.501,131.8858,314.7,"D","2020-06-10",424,"D",0,"2020-06-10 04:24:00","Palmerston","Northern Territory",33695,1,30.7,4.9,51,56,0,0.6491,0.205036789178848,47
-14.1819,130.933,324.7,"D","2020-05-30",442,"D",0,"2020-05-30 04:42:00","Palmerston","Northern Territory",33695,1,27.8,6.8,54,0,0,0.526,0.128762617707253,65
-35.6831,149.0036,316.9,"N","2020-01-31",1449,"N",0,"2020-01-31 14:49:00","Canberra","Australian Capital Territory",381488,1,22.2,3.9,60,4,0,0.3903,0.166941523551941,934
-32.5387,116.0611,339.2,"N","2020-05-02",1516,"N",0,"2020-05-02 15:16:00","Mandurah","Western Australia",90306,1,16.8,17.9,33,0,0,0.7587,0.0488421842455864,234
-16.306,135.8982,344.5,"D","2020-11-08",141,"D",0,"2020-11-08 01:41:00",NA,NA,NA,1,39.5,12.5,10,87,0,0.2988,0.0444349236786366,85
-15.1283,144.7872,331,"D","2020-06-23",352,"D",0,"2020-06-23 03:52:00",NA,NA,NA,1,22.5,13.2,77,3,0,0.6604,0.12141739577055,127
-11.8069,142.0525,335.8,"D","2020-07-18",57,"D",0,"2020-07-18 00:57:00","Thursday Island","Queensland",2805,1,30.4,17.1,39,63,0,0.24,0.28187084197998,26
-11.6429,130.6821,329.6,"D","2020-08-25",158,"D",0,"2020-08-25 01:58:00","Darwin","Northern Territory",139902,1,31.7,21.4,15,0,0,0.5834,0.120957538485527,97
-16.7684,126.6978,324.1,"D","2020-05-13",536,"D",0,"2020-05-13 05:36:00",NA,NA,NA,1,26,16.3,14,0,0,0.3262,0.0617813691496849,539
-37.0979,147.5148,411.2,"D","2020-01-04",404,"D",0,"2020-01-04 04:04:00","Paynesville","Victoria",3480,1,15.6,13.4,73,8,0,0.3706,0.0710775926709175,1053
-31.4655,151.728,329.1,"D","2020-01-05",310,"D",0,"2020-01-05 03:10:00","Wingham","New South Wales",4556,1,22.5,18.1,66,80,0,0.41165,0.0550350695848465,1038
-36.613,141.0661,327.9,"D","2020-01-21",447,"D",0,"2020-01-21 04:47:00","Horsham","Victoria",15134,1,23,3.8,39,0,0,0.4031,0.0580229423940182,120
-37.6539,148.722,321.2,"D","2020-01-02",416,"D",0,"2020-01-02 04:16:00","Orbost","Victoria",2014,1,17.1,7.7,69,53,0,0.7699,0.138129845261574,205
-27.3524,149.1487,338.7,"D","2020-01-30",24,"D",0,"2020-01-30 00:24:00",NA,NA,NA,1,37.4,12.8,29,47,0,0.2091,0.128458335995674,295
-37.3015,149.9517,323.2,"D","2020-02-04",2350,"D",0,"2020-02-04 23:50:00","Eden","New South Wales",3151,1,21.5,14.8,55,0,0,0.2,0.181719794869423,101
-36.4954,148.1468,309.7,"N","2020-01-03",1425,"N",0,"2020-01-03 14:25:00","Jindabyne","New South Wales",2233,1,23.4,4.6,30,0,0,0.65725,0.0858697146177292,673
-28.1552,124.6016,340.7,"D","2020-11-21",114,"D",0,"2020-11-21 01:14:00",NA,NA,NA,1,40.2,10.7,13,28,0,0.1789,0.0285539329051971,362
-14.2688,127.1632,345.7,"D","2020-07-15",454,"D",0,"2020-07-15 04:54:00",NA,NA,NA,1,25.8,16.6,20,44,0,0.3209,0.109161362051964,175
-35.8658,149.0557,344.1,"N","2020-02-03",1342,"N",0,"2020-02-03 13:42:00","Canberra","Australian Capital Territory",381488,1,3.1,6.1,82,8,0,0.4942,0.118379905819893,1341
-35.5289,148.9173,346.2,"D","2020-02-03",417,"D",0,"2020-02-03 04:17:00","Canberra","Australian Capital Territory",381488,1,13.1,4.3,51,0,0,0.5889,0.155847117304802,1412
-15.3312,131.2752,319.1,"D","2020-06-01",429,"D",0,"2020-06-01 04:29:00",NA,NA,NA,1,32.5,15.1,22,13,0,0.3574,0.256304025650024,240
-12.7003,135.4152,328.1,"D","2020-07-29",506,"D",0,"2020-07-29 05:06:00",NA,NA,NA,1,23.2,15.9,52,0,0,0.5195,0.107824489474297,61
-13.6967,131.8968,336.3,"D","2020-04-28",153,"D",0,"2020-04-28 01:53:00","Palmerston","Northern Territory",33695,1,35,10.9,27,96,0,0.5944,0.179492712020874,144
-20.7322,139.4839,306.1,"N","2020-04-15",1605,"N",2,"2020-04-15 16:05:00",NA,NA,NA,1,23.2,13.8,34,16,0,0.1321,0.081715539097786,357
-35.5573,148.4854,336.9,"D","2020-01-10",2355,"D",0,"2020-01-10 23:55:00","Tumut","New South Wales",6230,1,18.8,8.4,63,30,0,0.7403,0.108009293675423,1140
-32.3152,119.3619,332.4,"D","2020-02-07",532,"D",0,"2020-02-07 05:32:00",NA,NA,NA,1,36.8,11.4,13,84,0,0.3855,0.0428755581378937,355
-15.2198,129.9949,332.2,"D","2020-04-28",153,"D",0,"2020-04-28 01:53:00",NA,NA,NA,1,35.6,11.2,15,0,0,0.5357,0.187262445688248,295
-12.6398,142.1413,345.3,"D","2020-10-07",429,"D",0,"2020-10-07 04:29:00",NA,NA,NA,1,31.3,22.3,39,3,0,0.5382,0.11761586368084,67
-42.3486,147.6153,309.2,"D","2020-03-16",452,"D",0,"2020-03-16 04:52:00","Dodges Ferry","Tasmania",2467,1,10.9,14.6,88,2,0,0.4692,0.275860965251923,383
-15.3846,144.8916,307.2,"N","2020-10-13",1317,"N",0,"2020-10-13 13:17:00","Mareeba","Queensland",8585,1,22.1,21.1,88,23,0,0.5514,0.142549827694893,210
-35.9024,148.3319,326.9,"N","2020-01-01",1259,"N",0,"2020-01-01 12:59:00","Jindabyne","New South Wales",2233,1,9.9,8.4,87,0,0,0.6879,0.119857832789421,1156
-36.8117,146.8981,342.7,"D","2020-01-16",429,"D",0,"2020-01-16 04:29:00","Mansfield","Victoria",3999,1,17.5,10.8,69,3,0,0.6748,0.0907838493585587,653
-37.4299,149.8883,320.2,"N","2020-02-03",1520,"N",0,"2020-02-03 15:20:00","Eden","New South Wales",3151,1,12.8,13.1,60,66,0,0.7641,0.185442596673965,102
-12.6537,135.2198,315.4,"D","2020-06-17",140,"D",0,"2020-06-17 01:40:00",NA,NA,NA,1,29.3,19.9,53,57,0.1,0.4157,0.134336248040199,17
-29.7103,114.999,432.7,"D","2020-12-13",634,"D",0,"2020-12-13 06:34:00","Drummond Cove","Western Australia",1477,1,18.8,16.3,57,4,0,0.5129,0.0697491317987442,41
-27.6104,147.2019,304.3,"N","2020-10-24",1255,"N",0,"2020-10-24 12:55:00",NA,NA,NA,1,18,10.2,83,47,0,0.2133,0.0521918758749962,224
-14.3817,129.7127,318.5,"D","2020-07-17",442,"D",0,"2020-07-17 04:42:00",NA,NA,NA,1,26.6,8.7,26,0,0,0.5802,0.0697569400072098,76
-34.6343,118.2901,383.8,"D","2020-07-29",639,"D",0,"2020-07-29 06:39:00",NA,NA,NA,1,11.6,8.2,81,18,0,0.4834,0.181136757135391,159
-35.7803,136.6102,360.5,"D","2020-01-08",518,"D",0,"2020-01-08 05:18:00",NA,NA,NA,1,27.7,12.8,21,0,0,0.6486,0,125
-31.902,121.4345,316.5,"N","2020-01-07",1402,"N",0,"2020-01-07 14:02:00","Boulder","Western Australia",4825,1,27.3,18.1,20,0,0,0.3451,0.0722385719418526,328
-16.5736,143.6281,343.7,"D","2020-11-17",422,"D",0,"2020-11-17 04:22:00",NA,NA,NA,1,35.8,19.2,17,0,0,0.3051,0.108251363039017,128
-11.7646,132.764,329.2,"D","2020-10-04",109,"D",0,"2020-10-04 01:09:00",NA,NA,NA,1,33.5,17.9,39,97,0,0.3414,0.105216450989246,23
