"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness","temp_C","wind","humidity","cloud_cover","precipitation","ndvi","elevation","soil_moisture"
0,"2020-12-14 19:39:23.813777",NA,NA,NA,-27.001542310769,119.218251417155,"D",0,24.5,31.4,48,47,0,0.1435,534,0.0520230792462826
0,"2020-07-12 21:27:03.037953",NA,NA,NA,-18.2559482574882,129.634122538818,"D",0,13.3,20.4,28,0,0,0.285,408,0.0505748987197876
0,"2020-06-08 10:40:18.890889",NA,NA,NA,-21.4527611004227,138.255850842673,"D",0,15.9,18.3,35,38,0,0.2169,183,0.157657146453857
0,"2020-09-19 10:53:31.767953",NA,NA,NA,-25.0445537650734,115.819072349381,"D",0,16.1,28.3,54,0,0,0.1269,244,0.09641482681036
0,"2020-08-04 10:02:01.859164","Roxby Downs","South Australia",3671,-30.6014975503059,135.626140457345,"N",0,13.3,19.2,50,93,0,0.165,146,0.049696758389473
0,"2020-11-19 09:10:34.633558",NA,NA,NA,-25.2411983119604,124.903102146111,"D",0,33.7,12,20,100,0,0.1195,452,0.0600442998111248
0,"2020-06-26 20:52:31.845319",NA,NA,NA,-27.5964076107727,133.91752337516,"N",0,6.8,10.4,67,0,0,0.1701,306,0.050047155469656
0,"2020-09-25 20:54:05.853677",NA,NA,NA,-24.5344890388708,136.58351344768,"N",0,16,23.5,28,18,0,0.1893,167,0.0323304049670696
0,"2020-08-02 20:11:09.57515",NA,NA,NA,-27.0649762593946,141.380053289217,"N",0,14.4,6.5,33,0,0,0.1988,96,0.174625307321548
0,"2020-06-21 21:09:59.046721",NA,NA,NA,-29.8196108310741,123.982015980544,"D",0,1.5,9.1,85,0,0,0.1876,346,0.0460286140441895
0,"2020-04-23 10:13:15.272724",NA,NA,NA,-18.8196260120511,124.671944533738,"N",0,32.2,15,21,0,0,0.3458,132,0.0559064224362373
0,"2020-03-05 20:14:41.423774",NA,NA,NA,-26.4213288948001,115.290486403837,"D",0,19,10,89,37,0,0.2261,255,0.0445241965353489
0,"2020-03-22 20:04:13.239241",NA,NA,NA,-22.4388828664536,120.017903885211,"N",0,26.7,15.3,37,76,0,0.2319,501,0.0856905058026314
0,"2020-05-27 20:08:09.578935",NA,NA,NA,-16.7494786709544,127.095605601737,"D",0,17.5,20.5,57,92,0,0.3275,450,0.0840146169066429
0,"2020-10-20 20:59:18.036976","Maddingley","Victoria",3453,-37.6930450172689,144.209963299176,"D",0,12.4,6.5,76,50,0,0.8087,435,0.274449616670609
0,"2020-02-09 09:51:02.96281",NA,NA,NA,-28.1143239072309,138.409429725909,"D",0,26.5,18.9,53,0,0,0.1503,30,0.0261520817875862
0,"2020-03-11 21:53:48.391431",NA,NA,NA,-19.314576151697,129.053530382593,"N",0,27.2,12,35,0,0,0.266,456,0.139089271426201
0,"2020-11-09 20:47:42.384345",NA,NA,NA,-20.5614997513495,138.372896673522,"N",0,31.7,16.7,50,0,0,0.1638,242,0.0450140684843063
0,"2020-12-21 09:57:14.565693",NA,NA,NA,-19.055755351039,135.866220554217,"N",0,26,12.3,82,94,0.6,0.1461,219,0.0771345421671867
0,"2020-12-05 09:38:03.584045","Perth","Western Australia",2141834,-30.7121983943901,116.830380672186,"N",0,16.1,13.8,67,0,0,0.1663,275,0.0543188229203224
0,"2020-05-29 09:51:57.62722",NA,NA,NA,-27.9856792241218,143.863508945984,"N",0,11.2,8.6,61,0,0,0.3822,134,0.0576829165220261
0,"2020-11-21 20:32:41.031968",NA,NA,NA,-19.5048123537004,139.154262944901,"N",0,31.1,22.8,43,0,0,0.3072,344,0.0712977573275566
0,"2020-06-03 20:47:41.185065",NA,NA,NA,-26.4056225083088,138.439611984715,"D",0,11.5,16.6,74,0,0,0.1284,22,0.0444460362195969
0,"2020-07-27 08:46:46.255741",NA,NA,NA,-23.2821714699037,140.296774395168,"D",0,14.4,13.8,37,0,0,0.1256,156,0.159965217113495
0,"2020-08-06 21:26:03.767631",NA,NA,NA,-17.5314901138858,127.19294622596,"D",0,12.6,10.7,38,82,0,0.194,497,0.0345773622393608
0,"2020-09-01 20:24:53.302798",NA,NA,NA,-25.176833067513,125.579381528749,"N",0,16.9,9.5,48,0,0,0.1369,448,0.0425063818693161
0,"2020-07-19 21:39:56.975666",NA,NA,NA,-16.5946160602,131.077276301295,"D",0,20.3,8.2,20,0,0,0.2718,103,0.170074701309204
0,"2020-07-27 09:24:33.517605",NA,NA,NA,-21.7457884396643,145.278070752048,"D",0,11.8,9.7,36,0,0,0.1963,271,0.0886880680918694
0,"2020-11-08 20:16:13.543483",NA,NA,NA,-16.9487264441591,138.486697342932,"D",0,30.3,8.9,71,45,0.1,0.3098,11,0.144463211297989
0,"2020-03-05 18:14:48.587133","Boulder","Western Australia",4825,-29.9338196470616,120.995722038928,"D",0,24.9,21.4,23,55,0,0.2655,399,0.145009070634842
0,"2020-06-12 10:32:58.408736",NA,NA,NA,-27.1716780699816,130.961739711713,"N",0,16.1,16.2,38,7,0,0.1892,482,0.0394337177276611
0,"2020-07-19 21:34:43.093163","Red Cliffs","Victoria",3070,-33.1839671848557,142.258765861158,"D",0,8,10.7,84,0,0,0.2256,70,0.1518444865942
0,"2020-08-27 19:04:41.064975","Bourke","New South Wales",1535,-29.6348381854692,146.871095595916,"D",0,14.3,6.4,44,0,0,0.2925,122,0.123166836798191
0,"2020-08-19 07:26:32.15424",NA,NA,NA,-31.2325887292385,141.706474613125,"D",0,12.8,25.8,56,7,0,0.195,233,0.116789907217026
0,"2020-02-25 09:54:05.902215","Parkes","New South Wales",9832,-32.4274331710396,147.818310308308,"N",0,21.9,8.5,81,87,0,0.3172,215,0.211754649877548
0,"2020-08-01 08:54:45.777718",NA,NA,NA,-20.395161118691,128.572722955006,"D",0,16.5,10.9,14,0,0,0.2328,364,0.0322199985384941
0,"2020-03-28 09:54:51.020296",NA,NA,NA,-25.3268179993971,135.835719268269,"N",0,25,11.8,25,0,0,0.1851,154,0.0501909181475639
0,"2020-01-15 20:11:36.36615",NA,NA,NA,-27.073305599556,144.323305224809,"D",0,29.7,11.6,52,18,0,0.1885,174,0.0285490900278091
0,"2020-01-01 08:30:15.642779",NA,NA,NA,-23.2855419903797,116.647446673977,"N",0,35.2,23.7,26,2,0,0.1698,350,0.0700548887252808
0,"2020-08-24 20:34:27.770416",NA,NA,NA,-20.1463106699907,123.661407378191,"D",0,20.4,15.4,48,0,0,0.209,280,0.0322919562458992
0,"2020-02-22 18:55:09.806732",NA,NA,NA,-26.4655391679829,142.48741983312,"N",0,28.2,11.6,61,84,0,0.1572,135,0.060033917427063
0,"2020-07-10 20:07:31.301787","Manilla","New South Wales",2014,-30.7184998223441,150.506590963407,"N",0,14,12.1,82,99,0.1,0.6689,386,0.221372663974762
0,"2020-02-23 20:01:36.50648","Griffith","New South Wales",18196,-33.4537554220062,145.273072922425,"D",0,24.2,8.2,56,6,0,0.2029,109,0.181988894939423
0,"2020-06-07 20:30:17.831933",NA,NA,NA,-25.1641509777958,124.00520369641,"D",0,9.9,18.2,35,0,0,0.1517,469,0.087563157081604
0,"2020-02-28 21:19:46.900394",NA,NA,NA,-24.9375903625774,134.820037709896,"N",0,24.4,14.8,26,0,0,0.1688,294,0.0325822867453098
0,"2020-06-02 09:49:47.58478",NA,NA,NA,-24.5219318876213,119.517101542243,"D",0,16.4,18.1,36,87,0,0.2065,654,0.0941445603966713
0,"2020-01-29 19:43:28.481373",NA,NA,NA,-29.6970595422742,143.39969939207,"D",0,36.2,14.8,29,77,0,0.1814,142,0.0250783450901508
0,"2020-12-14 19:52:05.5166","Cowra","New South Wales",8254,-33.8076967252104,148.920884878882,"N",0,23,16.9,61,67,0,0.3663,606,0.0873277261853218
0,"2020-06-12 20:24:14.738139",NA,NA,NA,-17.6751070908243,126.495157338177,"D",0,21.6,8.7,50,44,0,0.2053,528,0.0683395564556122
0,"2020-09-02 20:32:19.886366",NA,NA,NA,-25.4267805627745,131.346128948353,"D",0,17.2,15.5,23,0,0,0.1607,537,0.0374950468540192
0,"2020-02-21 09:37:31.777721",NA,NA,NA,-27.1218426603954,124.446843388312,"D",0,28.5,25.4,29,3,0,0.1988,408,0.0748311877250671
0,"2020-01-09 21:07:54.838255",NA,NA,NA,-21.7485894176633,136.17726423408,"D",0,33.5,16.1,42,96,0,0.1746,319,0.0251477751880884
0,"2020-05-18 21:23:02.230629",NA,NA,NA,-24.9065280153811,118.94426843635,"D",0,13.4,25.8,46,90,0,0.2839,563,0.0729733258485794
0,"2020-08-23 19:45:55.83208",NA,NA,NA,-23.2526193902422,121.4159884953,"D",0,19.4,15,25,65,0,0.1926,493,0.0404528453946114
0,"2020-01-18 21:18:00.746879",NA,NA,NA,-24.2534581171478,126.582844185525,"D",0,27.2,32.6,42,16,0,0.1308,482,0.0793536603450775
0,"2020-05-13 09:26:09.576996",NA,NA,NA,-20.612397418334,141.201900773413,"N",0,22.8,12.2,46,9,0,0.1572,124,0.166720271110535
0,"2020-12-07 09:07:50.717358","Walgett","New South Wales",1377,-28.6048258553392,147.575338931362,"D",0,25.5,21.7,18,100,0,0.195,161,0.0391515754163265
0,"2020-02-08 21:08:12.025874",NA,NA,NA,-22.1077280838229,135.374663825591,"D",0,29.9,13.4,27,0,0,0.3084,405,0.107346400618553
0,"2020-02-02 20:28:04.343124","Cobar","New South Wales",3369,-32.1812140156572,145.429329829592,"N",0,23.5,23.6,36,20,0,0.2826,161,0.0470250360667706
0,"2020-10-09 19:53:54.809595","Temora","New South Wales",4016,-34.4630811515444,147.568695778194,"D",0,14.1,9.4,64,4,0,0.9096,315,0.220612794160843
0,"2020-04-04 20:22:14.242172",NA,NA,NA,-31.5087447751346,143.808107750347,"N",0,15.9,12.2,74,0,0,0.2363,80,0.166766911745071
0,"2020-02-22 20:25:17.011803",NA,NA,NA,-27.6737825882861,129.599028194964,"D",0,24.9,13.9,24,15,0,0.1655,419,0.0375130549073219
0,"2020-07-16 20:30:11.993503",NA,NA,NA,-28.1463338801372,139.103623504984,"D",0,8.2,7.9,64,0,0,0.1168,31,0.157885313034058
0,"2020-04-18 09:01:46.19938",NA,NA,NA,-26.0461776513576,127.753126845963,"D",0,26.6,9,30,0,0,0.2028,483,0.0326699577271938
0,"2020-06-19 09:21:26.50736",NA,NA,NA,-15.8312499184759,130.34457161208,"D",0,24.3,16.2,31,0,0,0.3811,166,0.0926054865121841
0,"2020-05-21 11:02:17.304424",NA,NA,NA,-17.261456051392,136.561091728544,"N",0,16.6,22.2,78,100,0,0.3286,259,0.0824095755815506
0,"2020-06-27 21:31:44.55079","Warrnambool","Victoria",29661,-38.3618301432567,142.37881076633,"N",0,6.8,10.4,83,0,0,-0.9999,0,0.240129187703133
0,"2020-08-21 19:27:36.774264",NA,NA,NA,-23.6654004906777,138.218651391771,"N",0,15.1,17.6,34,0,0,0.204,133,0.0403488352894783
0,"2020-05-21 21:27:03.274869",NA,NA,NA,-21.9669102453697,126.81544793438,"N",0,15.4,14.7,34,1,0,0.1687,350,0.041095644235611
0,"2020-03-21 20:01:06.100881",NA,NA,NA,-25.4114151709839,124.275984996911,"D",0,24.5,32.7,42,0,0,0.1624,463,0.0632327571511269
0,"2020-02-16 20:19:03.157908",NA,NA,NA,-20.9759964330796,132.886738931928,"D",0,32,23.5,27,63,0,0.1824,473,0.124442242085934
0,"2020-03-10 20:25:50.6303",NA,NA,NA,-16.9125028365495,129.371031638662,"D",0,25.7,4.3,52,0,0,0.5111,263,0.227045595645905
0,"2020-02-10 10:17:24.924453",NA,NA,NA,-29.1762626844996,123.350290561597,"D",0,25,23.6,43,96,0,0.1808,393,0.0441155657172203
0,"2020-10-11 20:13:01.411767",NA,NA,NA,-26.916029994165,147.404494721444,"N",0,22.2,8.9,63,16,0,0.2166,329,0.0534843504428864
0,"2020-09-18 09:49:13.665282",NA,NA,NA,-18.4860191570786,134.748351601944,"D",0,28.7,19.5,56,7,0,0.2507,204,0.068814367055893
0,"2020-08-10 20:57:27.003084",NA,NA,NA,-24.0758648015458,114.298321685987,"N",0,14.6,3.2,95,97,0,0.191,62,0.0370389223098755
0,"2020-08-23 17:38:58.906837",NA,NA,NA,-18.3780107877477,127.817714878663,"N",0,15.8,10.5,29,0,0,0.1827,366,0.0568913742899895
0,"2020-02-24 20:05:30.740457",NA,NA,NA,-28.0559749368337,132.392971512592,"N",0,26.7,16.4,30,0,0,0.1941,317,0.0313917808234692
0,"2020-11-28 09:33:39.915057",NA,NA,NA,-20.9488392619087,129.850485287371,"D",0,34.2,26.1,23,4,0,0.1962,341,0.0267848782241344
0,"2020-08-24 21:16:22.155533",NA,NA,NA,-28.9956469023347,137.491574427896,"D",0,13.4,15.8,57,0,0,0.0992,-15,0.0854476019740105
0,"2020-10-21 21:16:51.47133",NA,NA,NA,-17.8330176042207,139.193097134754,"D",0,30.9,11.4,63,11,0,0.2923,20,0.0919045582413673
0,"2020-01-21 20:11:39.869881",NA,NA,NA,-30.2598107326765,126.540776683357,"N",0,18.1,22.9,56,0,0,0.1538,232,0.108946599066257
0,"2020-02-25 16:36:38.39138","Gladstone","Queensland",34703,-24.3413697836189,151.200489394855,"D",0,25.2,7,83,94,0,0.7805,188,0.277732700109482
0,"2020-05-18 09:50:50.531875","Wauchope","New South Wales",6312,-31.5998519500157,152.466463131501,"N",0,13.6,3.2,70,30,0,0.7961,617,0.280177235603333
0,"2020-11-14 20:07:09.496298",NA,NA,NA,-26.7925523437601,136.103857605134,"D",0,36.7,32.4,26,0,0,0.1778,73,0.0452682077884674
0,"2020-05-10 09:42:44.524195",NA,NA,NA,-26.801551040086,117.574524103521,"D",0,15.5,9.2,63,54,0,0.1557,507,0.0354566350579262
0,"2020-01-22 09:25:16.3047",NA,NA,NA,-27.7301889101676,131.856886429371,"D",0,28.3,20.7,31,0,0,0.1684,437,0.0411938168108463
0,"2020-03-06 09:59:26.507038",NA,NA,NA,-19.3606566848954,144.017704039901,"D",0,21.3,6.6,95,21,0,0.4827,775,0.311240285634995
0,"2020-12-24 21:25:33.04214",NA,NA,NA,-17.467789374411,136.64801656946,"D",0,25,21.5,65,96,0,0.2805,280,0.127431422472
0,"2020-12-28 21:13:32.112282",NA,NA,NA,-21.0516490896633,140.240564564687,"N",0,27,13.3,84,89,0.1,0.2226,276,0.162709414958954
0,"2020-04-02 20:48:02.131644",NA,NA,NA,-18.7735511877163,132.739236738769,"D",0,32,22.3,40,6,0,0.2174,233,0.131712853908539
0,"2020-06-15 21:47:57.422003","Boulder","Western Australia",4825,-31.2893536074782,121.576918228868,"D",0,8.6,4,81,48,0,0.2277,316,0.0669900327920914
0,"2020-03-10 09:40:31.243154",NA,NA,NA,-22.0326270112901,136.70318794828,"N",0,24.4,11.8,45,0,0,0.2731,264,0.0840524807572365
0,"2020-03-01 08:50:10.017934",NA,NA,NA,-23.2798604820025,125.778128244632,"D",0,25.6,25.6,67,9,0,0.1568,381,0.0408466570079327
0,"2020-02-17 20:38:55.856106",NA,NA,NA,-19.8593702558456,142.70926681552,"D",0,29.5,14.1,66,0,0,0.3567,238,0.155931085348129
0,"2020-09-05 20:41:55.300659",NA,NA,NA,-25.2228685947313,135.135836822822,"N",0,18.1,10.8,23,0,0,0.1594,220,0.0422149896621704
0,"2020-09-30 21:11:17.075574",NA,NA,NA,-30.6205706091621,126.193416747936,"D",0,19.9,18.4,46,0,0,0.2107,201,0.105377182364464
0,"2020-05-04 20:08:27.107338",NA,NA,NA,-20.8539106370774,119.283045306149,"D",0,19.9,11.5,24,0,0,0.28,100,0.0416270233690739
0,"2020-09-09 09:57:30.214882",NA,NA,NA,-17.8754791075133,137.469727911166,"D",0,22.7,13.6,53,0,0,0.2461,285,0.0305765327066183
0,"2020-08-09 08:29:43.014439",NA,NA,NA,-20.6961225501535,143.094409544082,"N",0,15.4,15.9,30,0,0,0.1618,202,0.183266162872314
0,"2020-08-30 18:10:14.684838",NA,NA,NA,-31.5222356804696,140.692151039366,"N",0,8.4,16.2,83,0,0,0.1629,82,0.0742141753435135
0,"2020-01-17 09:08:57.357318","Young","New South Wales",7712,-34.3992739400822,148.127586379785,"D",0,19.2,25.8,68,93,0,0.2366,511,0.0250719543546438
0,"2020-07-03 20:58:07.886484","Charters Towers","Queensland",8040,-20.3923523167587,144.603481335586,"D",0,15.4,16.1,41,0,0,0.4635,656,0.151565402746201
0,"2020-07-30 10:19:13.987321","Leongatha","Victoria",5654,-38.8076041102816,146.152511522547,"N",0,8.2,6.4,88,10,0,0.4785,2,0.361922889947891
0,"2020-01-24 17:48:14.507846",NA,NA,NA,-19.6714995409034,130.120237025397,"D",0,29.5,17,63,95,0,0.1622,376,0.0916553735733032
0,"2020-06-07 20:01:19.318049","Seymour","Victoria",6569,-36.9140603722484,145.188800440142,"N",0,6.2,11.2,78,1,0,0.842,147,0.368475824594498
0,"2020-03-05 21:22:27.087903","Moree","New South Wales",7070,-28.1544583608284,149.546774533708,"D",0,24.6,13.7,75,14,0,0.3343,253,0.341675013303757
0,"2020-11-15 21:20:48.457598",NA,NA,NA,-20.5916578015773,135.276456060885,"D",0,33.1,23,27,52,0,0.1628,349,0.020440299063921
0,"2020-12-28 21:15:08.267673",NA,NA,NA,-26.5621444815052,116.526633346049,"D",0,30.8,33.5,26,37,0,0.1743,321,0.0266165379434824
0,"2020-01-14 19:34:59.866291",NA,NA,NA,-23.8676429659654,114.46439443608,"N",0,30,4.7,59,8,0,0.1347,86,0.0683205127716064
0,"2020-03-08 21:06:17.73359",NA,NA,NA,-21.967442505524,137.314398120723,"N",0,23.5,15.6,55,0,0,0.2392,248,0.0852275416254997
0,"2020-09-24 09:38:54.031176",NA,NA,NA,-24.8964246451845,143.885668841617,"N",0,16.6,7.5,39,0,0,0.1941,176,0.157792091369629
0,"2020-04-20 08:48:58.190374",NA,NA,NA,-30.1905487316453,143.637573781422,"D",0,21.6,14.1,39,66,0,0.1982,186,0.0952053070068359
0,"2020-11-19 20:45:34.602406","Nuriootpa","South Australia",6204,-34.4091210222903,139.402748820137,"D",0,20.7,12.5,53,0,0,0.3163,76,0.0793623998761177
0,"2020-10-14 20:47:25.119651",NA,NA,NA,-20.4589005915926,118.211443626049,"D",0,32.3,23,19,0,0,0.189,14,0.0686518177390099
0,"2020-08-31 09:17:27.750447",NA,NA,NA,-27.3184491989285,120.415032101666,"N",0,23.2,16.5,12,0,0,0.2315,517,0.0804469138383865
0,"2020-09-04 09:27:30.286876",NA,NA,NA,-16.3903755282096,123.677001219584,"D",0,23.8,10.2,90,0,0,0.5121,130,0.0365635231137276
0,"2020-12-24 22:47:43.692826","Cobar","New South Wales",3369,-31.8073430425304,146.651567342015,"D",0,25.5,13,27,0,0,0.2207,253,0.0922785997390747
0,"2020-08-24 18:42:53.38078",NA,NA,NA,-31.566617309099,125.42014175199,"N",0,10.2,12.8,87,0,0,0.1821,151,0.135111197829247
0,"2020-02-07 19:52:15.367642",NA,NA,NA,-28.3790287175802,146.181586801474,"D",0,27.2,10.9,57,14,0,0.2373,168,0.0515624023973942
0,"2020-03-07 18:15:20.894648",NA,NA,NA,-25.7598828444758,132.895667364406,"D",0,23.8,11.7,44,0,0,0.1451,507,0.0250710230320692
0,"2020-08-28 09:01:20.858435",NA,NA,NA,-19.4785931041493,134.810641485218,"D",0,19.9,10.5,17,0,0,0.205,260,0.0305418968200684
0,"2020-01-09 20:16:51.136688",NA,NA,NA,-28.406519236289,125.070197480342,"D",0,15.9,29.5,94,100,1.4,0.219,402,0.031850878149271
0,"2020-05-21 11:25:44.611503","Roxby Downs","South Australia",3671,-30.9303567824637,137.824430866192,"D",0,13.4,26.3,71,1,0,0.0891,30,0
0,"2020-02-06 20:37:00.171797",NA,NA,NA,-27.4027956061148,122.659279532327,"N",0,24.6,17.4,26,0,0,0.1994,551,0.0933785364031792
0,"2020-07-16 20:17:07.331383",NA,NA,NA,-30.2002184090689,124.896477829773,"D",0,13.6,18.3,25,62,0,0.3577,196,0.10877887904644
0,"2020-12-30 19:45:14.390627",NA,NA,NA,-17.7929650215506,125.354567066569,"D",0,27.2,15.4,83,21,0,0.475,252,0.228474840521812
0,"2020-05-27 10:06:37.173831",NA,NA,NA,-29.5699915556454,141.489615306632,"N",0,13.5,3.1,42,6,0,0.1204,221,0.170615985989571
0,"2020-07-05 09:36:15.814813",NA,NA,NA,-28.0360930904745,136.362026912841,"D",0,8.4,9,78,3,0,0.1626,42,0.0617886483669281
0,"2020-01-27 10:24:17.380177",NA,NA,NA,-26.5499139436091,120.188764075055,"N",0,32,17.8,15,0,0,0.1948,528,0.140836179256439
0,"2020-05-19 20:39:05.088533","Roxby Downs","South Australia",3671,-31.0663713833691,136.509472970187,"N",0,10.6,10.8,82,96,0,0.1729,114,0.0568324141204357
0,"2020-06-26 20:44:10.875072",NA,NA,NA,-26.4294178741228,119.244736046566,"N",0,9,8.1,67,1,0,0.1943,562,0.0818201452493668
0,"2020-08-20 09:06:40.081345","Swan Hill","Victoria",9864,-35.3069460463408,143.945487615713,"N",0,10.2,18.7,73,41,0.1,0.6942,72,0.259654521942139
0,"2020-11-02 09:32:13.235454",NA,NA,NA,-24.9180963884634,128.788898084614,"D",0,26.3,12,46,99,0,0.1487,598,0.0300872717052698
0,"2020-12-30 21:13:42.689017","Maddingley","Victoria",3453,-37.5690438556761,144.357359683868,"D",0,12.2,12.2,92,100,0.1,0.6091,571,0.0938381552696228
0,"2020-06-25 20:46:22.570067",NA,NA,NA,-23.9561775279345,136.324942571736,"N",0,8.4,8.9,54,0,0,0.2263,220,0.0431195385754108
0,"2020-08-25 09:26:14.980921","Mansfield","Victoria",3999,-37.2389319107501,146.880969607272,"N",0,1.8,5.5,91,35,0,0.6512,655,0.346333801746368
0,"2020-03-07 19:26:31.044386",NA,NA,NA,-23.7762942459384,138.235442200822,"D",0,22.1,13.7,65,0,0,0.2331,120,0.0437734387814999
0,"2020-08-04 20:30:55.033782",NA,NA,NA,-23.3472835469318,147.307049890493,"N",0,18.5,5.9,66,0,0,0.3701,430,0.070490226149559
0,"2020-05-07 21:06:00.628802",NA,NA,NA,-21.3370984980401,126.362888529484,"N",0,18.5,11.3,24,70,0,0.1983,369,0.0585450530052185
0,"2020-05-04 09:42:28.198274","Gilgandra","New South Wales",2417,-31.9207025502572,149.280563136144,"D",0,8.5,14.6,87,4,0,0.6348,513,0.179475724697113
0,"2020-07-09 08:46:37.304102",NA,NA,NA,-24.0006872969309,139.735829951556,"N",0,19.6,15,57,93,0,0.1828,102,0.153481170535088
0,"2020-03-31 20:59:51.186531",NA,NA,NA,-28.6085397895604,126.428839801629,"D",0,14.9,16.9,72,80,0,0.2042,366,0.0414403192698956
0,"2020-07-28 21:34:17.779276","Mareeba","Queensland",8585,-17.8805476376157,144.299752396668,"D",0,15.9,16.8,29,0,0,0.3802,564,0.091515950858593
0,"2020-10-09 21:01:33.882398",NA,NA,NA,-25.325937527704,117.129423127768,"D",0,20.8,16.7,32,0,0,0.1709,408,0.0340761765837669
0,"2020-03-11 20:26:36.658362",NA,NA,NA,-28.52691525139,117.664507470455,"D",0,22.2,10,49,10,0,0.1738,356,0.0520474687218666
0,"2020-02-28 08:33:23.937548",NA,NA,NA,-28.2279700507402,144.580560220341,"D",0,24,17,21,0,0,0.1746,232,0.0610395073890686
0,"2020-05-24 19:17:58.331072",NA,NA,NA,-24.3882512813216,125.090997087103,"N",0,15.9,30.1,26,88,0,0.1525,431,0.032441146671772
0,"2020-08-27 19:27:16.737543",NA,NA,NA,-16.7608412826846,136.127339525866,"D",0,24.2,26.4,15,19,0,0.2866,137,0.0437712147831917
0,"2020-08-23 07:43:25.809953",NA,NA,NA,-17.6040844977548,137.616504610058,"N",0,21.2,11.8,17,0,0,0.4042,297,0.0616640672087669
0,"2020-03-12 18:05:47.157945","Roxby Downs","South Australia",3671,-31.4191085839831,136.852103437581,"D",0,21.5,16.6,67,0,0,0.0859,91,0.0529657527804375
0,"2020-08-15 20:02:48.71855",NA,NA,NA,-21.5330052891043,140.021571741348,"N",0,16.4,15.5,36,0,0,0.2205,307,0.0689025521278381
0,"2020-02-09 08:53:46.40255",NA,NA,NA,-24.3630975006804,123.328274831874,"D",0,32.1,18.7,43,82,0,0.1695,453,0.0546026974916458
0,"2020-08-17 09:28:24.247095",NA,NA,NA,-21.8634966584798,123.706410465855,"D",0,21.8,15.9,34,0,0,0.173,270,0.0361117497086525
0,"2020-01-24 18:06:48.824573",NA,NA,NA,-31.0125545730029,141.08772900628,"D",0,26.9,18.4,26,0,0,0.1783,86,0.02766746096313
0,"2020-05-04 10:23:55.725206",NA,NA,NA,-28.4758391775796,122.419602717835,"D",0,18.9,16,24,0,0,0.178,476,0.0917401760816574
0,"2020-05-13 08:46:02.734964","Bourke","New South Wales",1535,-29.6917156483954,145.973132992338,"D",0,13.2,11,51,0,0,0.3308,123,0.0866284817457199
0,"2020-02-16 20:15:29.932907",NA,NA,NA,-27.1900389589322,124.461977258865,"D",0,31,23.6,36,92,0,0.156,403,0.0789155960083008
0,"2020-08-22 09:48:50.442788",NA,NA,NA,-24.5277617580528,143.166359779793,"D",0,11.8,13.2,36,0,0,0.1767,159,0.0958667322993279
0,"2020-11-28 20:58:22.101521",NA,NA,NA,-19.9575123872118,143.536676780609,"N",0,30.2,4.9,37,0,0,0.3064,437,0.0572722963988781
0,"2020-07-09 20:59:08.188913",NA,NA,NA,-26.6117742174021,135.606042618501,"D",0,9.2,5.8,60,0,0,0.1375,145,0.0556719116866589
0,"2020-08-05 09:49:18.38993",NA,NA,NA,-18.629958056621,124.970268866801,"D",0,20.9,16.7,29,0,0,0.2295,204,0.0439914204180241
0,"2020-02-22 20:49:52.895161",NA,NA,NA,-23.6122698657481,124.984106152748,"D",0,32.2,23.1,25,9,0,0.1867,378,0.100268572568893
0,"2020-08-27 20:58:24.162033","Griffith","New South Wales",18196,-34.1669867412923,145.80184335837,"D",0,9.4,10.2,75,0,0,0.8102,108,0.14711594581604
0,"2020-02-21 09:49:56.266588",NA,NA,NA,-26.6895957506257,117.120543627959,"D",0,29,24.9,32,23,0,0.1244,448,0.0632757991552353
0,"2020-08-19 21:00:32.523371",NA,NA,NA,-18.275323916122,144.015511811345,"N",0,22.4,4.1,35,63,0,0.3557,622,0.118660487234592
0,"2020-06-19 20:00:32.116265",NA,NA,NA,-26.4315639302576,140.373156802964,"D",0,18.3,10,52,100,0,0.1625,63,0.0477058216929436
0,"2020-02-14 09:16:56.130821",NA,NA,NA,-26.6622834155271,146.202829593597,"N",0,28,9,49,8,0,0.2828,285,0.0715999752283096
0,"2020-04-14 20:55:35.664702",NA,NA,NA,-16.658361026537,130.221093954624,"N",0,23.8,6.1,57,26,0,0.3598,256,0.124441877007484
0,"2020-01-09 20:01:06.531908",NA,NA,NA,-16.9884487408236,129.439921531177,"D",0,31,18.3,57,97,0,0.1806,328,0.139788195490837
0,"2020-09-01 17:27:10.728573",NA,NA,NA,-26.8268110706085,125.708069475784,"D",0,12,6.2,50,0,0,0.1567,461,0.0408390685915947
0,"2020-05-19 18:04:02.872898",NA,NA,NA,-18.5004034489181,131.19046152811,"N",0,20.4,13.4,36,100,0,0.263,253,0.0457116141915321
0,"2020-03-01 19:53:24.791785",NA,NA,NA,-24.1522808883557,117.847807779902,"N",0,31,14.8,32,2,0,0.2256,402,0.162499010562897
0,"2020-03-28 20:45:19.73634",NA,NA,NA,-20.9944987333327,141.712799179395,"D",0,28.1,18.7,55,0,0,0.2577,142,0.241437748074532
0,"2020-01-06 20:14:18.244085",NA,NA,NA,-28.5914003661402,122.203573515115,"D",0,26,18.1,38,0,0,0.1925,423,0.060207299888134
0,"2020-08-24 07:11:14.631303",NA,NA,NA,-23.6997894980834,133.95152594161,"N",0,23,9.7,19,0,0,0.1557,580,0.0402488894760609
