"latitude","longitude","brightness","daynight","acq_date","acq_time","daynight.1","type","datetime","city","state","population","wildfire","temp_C","wind","humidity"
43.8756,-107.2829,301.1,"N","2020-08-06",543,"N",0,"2020-08-06 05:43:00","Ten Sleep","Wyoming",214,1,18.1,6.6,57
42.6231,-120.5567,432.9,"D","2020-09-12",2120,"D",0,"2020-09-12 21:20:00","Paisley","Oregon",271,1,26.6,8.7,10
40.2042,-106.0564,322.9,"D","2020-10-20",1724,"D",0,"2020-10-20 17:24:00","Hot Sulphur Springs","Colorado",977,1,14.1,17,24
42.6388,-120.6601,336,"D","2020-09-15",2013,"D",0,"2020-09-15 20:13:00","Paisley","Oregon",271,1,25.1,13.8,8
48.1646,-118.2761,327.4,"D","2020-09-08",2008,"D",0,"2020-09-08 20:08:00","Twin Lakes","Washington",101,1,20.4,2.9,18
30.697,-84.9387,301.4,"D","2020-12-15",1636,"D",0,"2020-12-15 16:36:00","Sneads","Florida",1854,1,16.7,6.9,64
45.1362,-121.3943,329.9,"N","2020-08-29",550,"N",0,"2020-08-29 05:50:00","Pine Grove","Oregon",95,1,15.2,15.9,39
37.1868,-121.1958,328.1,"N","2020-08-22",542,"N",0,"2020-08-22 05:42:00","Santa Nella","California",1686,1,20.7,17.3,59
32.7931,-91.7284,323.8,"D","2020-09-10",1636,"D",0,"2020-09-10 16:36:00","Mer Rouge","Louisiana",639,1,32.5,12,46
35.7323,-95.0347,308.1,"D","2020-03-29",1933,"D",0,"2020-03-29 19:33:00","Pettit","Oklahoma",861,1,19,4.3,47
34.2311,-117.9744,326.9,"N","2020-09-09",945,"N",0,"2020-09-09 09:45:00","Monrovia","California",37553,1,18,9.7,22
44.7471,-115.4856,326,"N","2020-09-14",550,"N",0,"2020-09-14 05:50:00","Yellow Pine","Idaho",369,1,13.7,10.8,23
39.6104,-122.8313,324.9,"D","2020-08-30",2150,"D",0,"2020-08-30 21:50:00","Elk Creek","California",52,1,29.9,1.4,19
32.6388,-91.8137,328.4,"D","2020-08-24",1907,"D",0,"2020-08-24 19:07:00","Oak Ridge","Louisiana",55,1,33,15.8,43
38.2068,-97.9507,319.5,"D","2020-08-22",1921,"D",0,"2020-08-22 19:21:00","The Highlands","Kansas",474,1,30.7,16.6,44
42.682,-111.5898,311.2,"D","2020-11-21",2043,"D",2,"2020-11-21 20:43:00","Soda Springs","Idaho",3150,1,-2.5,4.4,55
37.4074,-119.4419,351.4,"N","2020-09-09",944,"N",0,"2020-09-09 09:44:00","Bass Lake","California",336,1,11.4,3.1,26
48.8061,-99.4953,334.3,"D","2020-05-17",2020,"D",0,"2020-05-17 20:20:00","Rolla","North Dakota",1164,1,20,19.5,37
44.724,-122.3379,364.1,"N","2020-09-09",942,"N",0,"2020-09-09 09:42:00","Gates","Oregon",451,1,9.7,10.6,29
39.8294,-122.6737,313.5,"N","2020-08-21",1051,"N",0,"2020-08-21 10:51:00","Paskenta","California",61,1,22.8,2.2,38
43.0268,-118.3063,333.2,"D","2020-08-06",2101,"D",0,"2020-08-06 21:01:00","Crane","Oregon",158,1,25,19,25
34.2698,-112.3748,321.5,"D","2020-10-20",1903,"D",0,"2020-10-20 19:03:00","Mayer","Arizona",884,1,24.8,14,12
42.5115,-122.5939,340.1,"N","2020-09-11",519,"N",0,"2020-09-11 05:19:00","Butte Falls","Oregon",445,1,13.5,3.9,42
34.7613,-101.1327,319.8,"D","2020-03-06",1750,"D",0,"2020-03-06 17:50:00","Clarendon","Texas",1789,1,17.5,19.5,30
31.4084,-85.4996,338.9,"D","2020-11-17",1925,"D",0,"2020-11-17 19:25:00","Midland City","Alabama",1803,1,14.6,15.2,37
41.1411,-123.4984,347.1,"D","2020-09-05",1933,"D",0,"2020-09-05 19:33:00","Weitchpec","California",87,1,27.1,7.3,11
28.2242,-82.0759,327.2,"D","2020-07-17",1631,"D",0,"2020-07-17 16:31:00","Crystal Springs","Florida",1362,1,27.1,9.1,86
41.9277,-123.6324,333.9,"D","2020-09-16",1914,"D",0,"2020-09-16 19:14:00","Takilma","Oregon",665,1,21.4,12.6,50
32.2109,-101.9291,305.9,"N","2020-06-11",451,"N",2,"2020-06-11 04:51:00","Stanton","Texas",2658,1,21.8,17.6,36
39.8477,-122.9467,333,"N","2020-09-07",956,"N",0,"2020-09-07 09:56:00","Covelo","California",1495,1,16.8,3.6,36
26.8656,-80.3088,318.2,"D","2020-03-13",1619,"D",0,"2020-03-13 16:19:00","The Acreage","Florida",40188,1,27.8,15.7,42
47.1998,-116.1917,365.8,"D","2020-10-29",2038,"D",0,"2020-10-29 20:38:00","Fernwood","Idaho",130,1,11.4,7.6,55
45.1477,-121.3869,328.5,"N","2020-08-29",1001,"N",0,"2020-08-29 10:01:00","Pine Grove","Oregon",95,1,13.4,17,55
35.4964,-120.843,355.3,"D","2020-08-15",1916,"D",0,"2020-08-15 19:16:00","Cayucos","California",2517,1,36.3,11.8,25
47.5558,-118.4913,355.7,"D","2020-09-09",2050,"D",0,"2020-09-09 20:50:00","Harrington","Washington",446,1,26.5,12.4,19
30.0041,-82.3026,305,"D","2020-02-08",1631,"D",0,"2020-02-08 16:31:00","Raiford","Florida",286,1,17.6,3.1,43
37.9275,-95.7106,332,"D","2020-04-08",2011,"D",0,"2020-04-08 20:11:00","Yates Center","Kansas",1381,1,25.5,23.9,36
36.1824,-118.5218,347.4,"N","2020-09-05",554,"N",0,"2020-09-05 05:54:00","Cedar Slope","California",0,1,14.7,7.3,33
44.0596,-122.4597,349.4,"N","2020-09-12",1013,"N",0,"2020-09-12 10:13:00","Lowell","Oregon",1221,1,11.7,4.6,45
36.1767,-118.4201,377.6,"N","2020-08-23",625,"N",0,"2020-08-23 06:25:00","Ponderosa","California",64,1,13.7,2.6,53
41.742,-121.5213,345,"D","2020-07-28",1926,"D",0,"2020-07-28 19:26:00","Newell","California",491,1,25.5,9.8,27
34.0839,-83.3303,301.8,"D","2020-11-24",1617,"D",0,"2020-11-24 16:17:00","Hull","Georgia",256,1,13.4,10.3,45
37.0283,-119.2453,321.2,"D","2020-02-28",2100,"D",0,"2020-02-28 21:00:00","Shaver Lake","California",355,1,17.4,4,31
27.3894,-97.5667,313,"D","2020-02-21",1913,"D",0,"2020-02-21 19:13:00","Riviera","Texas",730,1,13.3,11.6,44
43.3037,-96.0756,312.8,"D","2020-04-19",1954,"D",0,"2020-04-19 19:54:00","George","Iowa",1049,1,9.7,13.7,38
40.8075,-112.5108,312.1,"N","2020-05-31",512,"N",0,"2020-05-31 05:12:00","Grantsville","Utah",13637,1,22.8,17.7,36
44.2449,-91.5034,311.7,"D","2020-06-07",1858,"D",0,"2020-06-07 18:58:00","Arcadia","Wisconsin",3720,1,26.8,21.9,51
33.8923,-117.6218,312.9,"N","2020-12-03",547,"N",0,"2020-12-03 05:47:00","Coronita","California",2782,1,13.1,20.7,17
32.4897,-83.3663,319.6,"D","2020-11-23",1849,"D",0,"2020-11-23 18:49:00","Cochran","Georgia",4815,1,14.3,10.1,57
37.3868,-119.0377,400.9,"D","2020-10-21",2124,"D",0,"2020-10-21 21:24:00","Mammoth Lakes","California",7233,1,16.6,9.8,15
39.3682,-93.1697,310.7,"D","2020-04-10",1959,"D",0,"2020-04-10 19:59:00","De Witt","Missouri",61,1,10.9,10.6,44
40.2346,-123.0906,346.2,"N","2020-09-08",1039,"N",0,"2020-09-08 10:39:00","Platina","California",27,1,19.7,20.5,10
39.963,-122.8054,387.5,"D","2020-09-08",2144,"D",0,"2020-09-08 21:44:00","Paskenta","California",61,1,27.6,12,6
36.2059,-118.4284,500,"D","2020-08-24",1909,"D",0,"2020-08-24 19:09:00","Ponderosa","California",64,1,27.9,6.9,25
41.6035,-71.4457,307.3,"D","2020-08-11",1621,"D",2,"2020-08-11 16:21:00","Warwick","Rhode Island",82871,1,28.2,20.6,71
39.4537,-121.7426,307.5,"D","2020-02-26",1934,"D",0,"2020-02-26 19:34:00","Richvale","California",298,1,22.2,4.6,42
39.1557,-96.824,316.5,"D","2020-09-04",2029,"D",0,"2020-09-04 20:29:00","Fort Riley","Kansas",8595,1,29,5.9,45
34.1231,-78.0439,309.9,"D","2020-04-14",1617,"D",0,"2020-04-14 16:17:00","Leland","North Carolina",26307,1,23.2,12.4,70
31.2771,-98.4172,338.1,"D","2020-01-24",1714,"D",0,"2020-01-24 17:14:00","Lometa","Texas",787,1,16.1,4.3,32
36.1486,-118.5568,378.1,"D","2020-09-13",1845,"D",0,"2020-09-13 18:45:00","Cedar Slope","California",0,1,24.7,9.5,7
41.6318,-87.14,326.3,"D","2020-05-31",1851,"D",2,"2020-05-31 18:51:00","Burns Harbor","Indiana",2198,1,15.2,7.3,51
32.1201,-84.327,306.9,"D","2020-11-16",1842,"D",0,"2020-11-16 18:42:00","Americus","Georgia",15910,1,13.5,7.5,45
32.3429,-96.3833,314.3,"D","2020-11-15",1938,"D",0,"2020-11-15 19:38:00","Cottonwood","Texas",335,1,16,8,28
39.9974,-123.0073,321.1,"N","2020-09-10",1026,"N",0,"2020-09-10 10:26:00","Covelo","California",1495,1,11.1,6.1,35
28.2225,-82.0439,311.7,"D","2020-03-18",1811,"D",0,"2020-03-18 18:11:00","Kathleen","Florida",6527,1,31,12.7,32
31.0578,-98.3368,323.9,"D","2020-05-19",2002,"D",0,"2020-05-19 20:02:00","Lampasas","Texas",7506,1,34.3,15.8,36
46.9721,-97.0047,312.3,"D","2020-09-21",1936,"D",0,"2020-09-21 19:36:00","Brooktree Park","North Dakota",119,1,24.3,12.7,40
48.2958,-96.7988,321,"D","2020-05-11",1733,"D",0,"2020-05-11 17:33:00","Argyle","Minnesota",499,1,7.9,17.9,26
47.8476,-106.9752,324.7,"D","2020-08-22",1740,"D",0,"2020-08-22 17:40:00","Fort Peck","Montana",219,1,34.4,27.7,19
40.3455,-105.7429,359.1,"N","2020-10-22",924,"N",0,"2020-10-22 09:24:00","Grand Lake","Colorado",316,1,-2,16.9,39
33.0856,-81.7971,318.5,"D","2020-12-02",1843,"D",0,"2020-12-02 18:43:00","Girard","Georgia",182,1,8,4.7,49
37.8882,-76.646,315.1,"D","2020-07-03",1755,"D",0,"2020-07-03 17:55:00","Warsaw","Virginia",2324,1,34.7,4.2,30
46.7969,-120.7613,327.4,"D","2020-09-03",1943,"D",0,"2020-09-03 19:43:00","Naches","Washington",895,1,28.5,9.2,22
47.4964,-96.9985,336.8,"D","2020-05-27",1918,"D",0,"2020-05-27 19:18:00","Caledonia","North Dakota",68,1,24.7,21.3,34
44.7722,-115.4216,323.5,"D","2020-09-15",2013,"D",0,"2020-09-15 20:13:00","Yellow Pine","Idaho",369,1,19,12.6,17
37.2999,-121.2479,323.6,"N","2020-08-19",649,"N",0,"2020-08-19 06:49:00","Diablo Grande","California",1488,1,32.1,14.3,8
37.5195,-119.1654,331.5,"N","2020-10-13",932,"N",0,"2020-10-13 09:32:00","Mammoth Lakes","California",7233,1,6.8,5.7,29
42.562,-122.7037,309.8,"N","2020-09-10",1026,"N",0,"2020-09-10 10:26:00","Shady Cove","Oregon",3083,1,12,5.8,41
45.6863,-96.5103,332.8,"D","2020-05-11",1917,"D",0,"2020-05-11 19:17:00","Dumont","Minnesota",138,1,8.9,15.7,33
40.647,-106.7621,316.9,"D","2020-09-15",1831,"D",0,"2020-09-15 18:31:00","Steamboat Springs","Colorado",13341,1,16,12.6,20
48.4511,-116.4853,315.6,"D","2020-10-31",1841,"D",0,"2020-10-31 18:41:00","Kootenai","Idaho",1076,1,7.8,7.4,66
39.8985,-122.9755,317.5,"N","2020-09-03",1020,"N",0,"2020-09-03 10:20:00","Covelo","California",1495,1,16.5,3.3,46
40.1618,-106.1499,324.5,"N","2020-10-22",512,"N",0,"2020-10-22 05:12:00","Hot Sulphur Springs","Colorado",977,1,1.4,6.5,36
39.8367,-121.1007,318.8,"N","2020-08-29",1002,"N",0,"2020-08-29 10:02:00","Bucks Lake","California",20,1,19,2.6,49
40.1793,-123.1048,355.4,"D","2020-09-07",1921,"D",0,"2020-09-07 19:21:00","Ruth","California",165,1,35.3,16.4,11
40.0307,-122.8945,302.1,"N","2020-09-07",956,"N",0,"2020-09-07 09:56:00","Paskenta","California",61,1,16.5,4.2,35
48.7176,-99.3058,300.9,"D","2020-11-04",2001,"D",0,"2020-11-04 20:01:00","Perth","North Dakota",9,1,10.8,15.1,55
36.2107,-118.5709,341.4,"N","2020-09-12",600,"N",0,"2020-09-12 06:00:00","Sequoia Crest","California",62,1,5.1,5.4,46
33.6433,-111.3418,375.2,"D","2020-06-16",2028,"D",0,"2020-06-16 20:28:00","Roosevelt","Arizona",0,1,33.8,24,7
34.5158,-80.2438,360,"D","2020-03-11",1630,"D",0,"2020-03-11 16:30:00","McBee","South Carolina",1000,1,22.1,19.2,65
40.065,-122.7293,307.4,"N","2020-08-25",1026,"N",0,"2020-08-25 10:26:00","Rancho Tehama Reserve","California",1102,1,17.7,1.5,41
37.2166,-113.5341,362.4,"D","2020-07-14",2054,"D",0,"2020-07-14 20:54:00","Washington","Utah",30686,1,34.8,21.9,8
41.0172,-106.2373,320.5,"D","2020-10-01",2011,"D",0,"2020-10-01 20:11:00","Fox Park","Wyoming",6,1,12.7,16.4,18
44.0827,-122.3629,380.6,"N","2020-09-09",942,"N",0,"2020-09-09 09:42:00","Cascadia","Oregon",103,1,13.7,14.5,21
45.9132,-122.0017,306.5,"N","2020-09-12",603,"N",0,"2020-09-12 06:03:00","Carson","Washington",2553,1,10.4,6.2,71
48.0417,-119.637,459.9,"D","2020-09-07",2103,"D",0,"2020-09-07 21:03:00","Bridgeport","Washington",2307,1,24.1,5.8,16
35.954,-99.5292,314.8,"D","2020-03-29",1933,"D",0,"2020-03-29 19:33:00","Leedey","Oklahoma",492,1,17.5,14.8,30
41.013,-123.3149,316.8,"N","2020-10-01",632,"N",0,"2020-10-01 06:32:00","Trinity Village","California",230,1,14.2,6.7,53
46.5803,-116.5408,320.1,"D","2020-10-08",2019,"D",0,"2020-10-08 20:19:00","Kendrick","Idaho",324,1,22.8,15.3,33
33.4642,-110.6385,335.5,"D","2020-08-25",1815,"D",0,"2020-08-25 18:15:00","Copper Hill","Arizona",130,1,37.3,10.8,14
37.2646,-87.2285,302.6,"D","2020-10-27",1908,"D",0,"2020-10-27 19:08:00","Powderly","Kentucky",999,1,11.8,8.6,86
38.301,-96.5912,320.1,"D","2020-04-08",1654,"D",0,"2020-04-08 16:54:00","Cottonwood Falls","Kansas",944,1,27.8,23.5,21
38.7401,-91.3209,309.2,"D","2020-04-18",1909,"D",0,"2020-04-18 19:09:00","Berger","Missouri",188,1,15.6,10.2,41
39.9761,-122.9153,325,"N","2020-09-01",620,"N",0,"2020-09-01 06:20:00","Paskenta","California",61,1,16.1,9.4,38
43.2668,-122.9372,316.8,"N","2020-09-12",1013,"N",0,"2020-09-12 10:13:00","Glide","Oregon",1481,1,13.3,5.1,47
36.472,-121.5121,395.6,"D","2020-08-19",1851,"D",0,"2020-08-19 18:51:00","Gonzales","California",8526,1,35.5,15,15
44.5493,-98.192,349.2,"D","2020-04-23",1929,"D",0,"2020-04-23 19:29:00","Huron Colony","South Dakota",0,1,18.5,14.3,38
34.0774,-116.8293,340.5,"N","2020-08-03",511,"N",0,"2020-08-03 05:11:00","Oak Glen","California",387,1,14.1,4.6,20
30.3826,-97.1144,303.6,"D","2020-01-08",1713,"D",0,"2020-01-08 17:13:00","Lexington","Texas",1493,1,19.5,25.1,48
35.5637,-92.5085,311.5,"D","2020-09-29",1706,"D",0,"2020-09-29 17:06:00","Clinton","Arkansas",2506,1,20.8,14.4,39
36.3135,-118.7994,336.9,"D","2020-09-23",2100,"D",0,"2020-09-23 21:00:00","Three Rivers","California",2307,1,22.8,9.2,24
36.1384,-118.5326,311.9,"N","2020-09-14",1003,"N",0,"2020-09-14 10:03:00","Ponderosa","California",64,1,10.1,7.6,37
32.727,-93.6954,343.7,"D","2020-11-11",2002,"D",0,"2020-11-11 20:02:00","Benton","Louisiana",2408,1,17.4,10.2,49
37.1489,-121.4301,324.1,"D","2020-08-24",1909,"D",0,"2020-08-24 19:09:00","San Martin","California",7199,1,27.8,14.9,46
44.7431,-121.6318,306.4,"N","2020-09-10",615,"N",0,"2020-09-10 06:15:00","Warm Springs","Oregon",2446,1,10.5,2.3,26
38.9331,-93.2505,302.5,"D","2020-12-10",1933,"D",0,"2020-12-10 19:33:00","Houstonia","Missouri",255,1,10.9,9.9,69
45.012,-122.1289,340.9,"N","2020-09-10",615,"N",0,"2020-09-10 06:15:00","Detroit","Oregon",108,1,6.5,5.2,53
40.0612,-122.9777,306.2,"N","2020-09-09",531,"N",0,"2020-09-09 05:31:00","Platina","California",27,1,11.1,7.4,16
39.2096,-94.2365,308,"D","2020-03-03",1857,"D",0,"2020-03-03 18:57:00","Sibley","Missouri",397,1,12.9,10,45
31.2252,-81.6276,308.3,"D","2020-01-15",1854,"D",0,"2020-01-15 18:54:00","Sterling","Georgia",1849,1,21.6,6.5,79
31.1726,-89.7254,330.2,"D","2020-03-26",1901,"D",0,"2020-03-26 19:01:00","Columbia","Mississippi",5804,1,27.6,12.6,52
31.7531,-85.346,300.5,"D","2020-03-07",1830,"D",0,"2020-03-07 18:30:00","Bakerhill","Alabama",280,1,11.9,6.5,57
37.6953,-120.7467,312,"D","2020-04-01",1826,"D",0,"2020-04-01 18:26:00","Waterford","California",9177,1,17.6,16,34
34.9355,-79.3846,308.6,"D","2020-10-07",1617,"D",0,"2020-10-07 16:17:00","Deercroft","North Carolina",419,1,26.4,14,55
42.0019,-123.6314,302.5,"N","2020-09-11",931,"N",0,"2020-09-11 09:31:00","Takilma","Oregon",665,1,13.3,2.6,49
41.4656,-81.6707,318.3,"D","2020-09-19",1627,"D",2,"2020-09-19 16:27:00","Cleveland","Ohio",1679247,1,15.1,14.5,49
30.6094,-86.7847,360.5,"D","2020-03-01",1907,"D",0,"2020-03-01 19:07:00","Harold","Florida",408,1,16.7,12.2,60
33.0802,-85.6757,304.3,"D","2020-09-30",1611,"D",0,"2020-09-30 16:11:00","Daviston","Alabama",199,1,23.5,8.7,41
46.5878,-113.7755,306.8,"D","2020-09-17",1817,"D",0,"2020-09-17 18:17:00","Clinton","Montana",884,1,24.4,5.4,24
32.4335,-110.6748,335.3,"D","2020-06-21",2046,"D",0,"2020-06-21 20:46:00","Willow Canyon","Arizona",0,1,33.2,7.6,11
39.771,-122.6631,306.9,"N","2020-08-17",525,"N",0,"2020-08-17 05:25:00","Paskenta","California",61,1,18.8,3.3,55
36.2473,-118.7236,371.3,"N","2020-09-14",548,"N",0,"2020-09-14 05:48:00","Sequoia Crest","California",62,1,15.2,4.3,26
35.3892,-90.2273,315.2,"D","2020-09-20",1850,"D",0,"2020-09-20 18:50:00","Turrell","Arkansas",409,1,24.7,13.9,51
30.4652,-85.079,307.6,"D","2020-12-29",1824,"D",0,"2020-12-29 18:24:00","Blountstown","Florida",3077,1,15.7,9,70
40.0224,-123.2445,321.2,"D","2020-09-27",2036,"D",0,"2020-09-27 20:36:00","Covelo","California",1495,1,29,17.3,14
27.1507,-81.5954,310.7,"D","2020-01-23",1631,"D",0,"2020-01-23 16:31:00","Southeast Arcadia","Florida",7247,1,22.2,10.2,57
46.823,-120.7067,304.8,"N","2020-09-01",621,"N",0,"2020-09-01 06:21:00","Naches","Washington",895,1,15.2,7.1,68
36.8223,-112.1705,410.1,"D","2020-06-16",1850,"D",0,"2020-06-16 18:50:00","Fredonia","Arizona",1084,1,26.5,28.4,12
39.5649,-107.1551,310.8,"N","2020-08-14",453,"N",0,"2020-08-14 04:53:00","No Name","Colorado",248,1,11.2,5.5,34
30.8573,-84.7895,318.8,"D","2020-04-02",1907,"D",0,"2020-04-02 19:07:00","Brinson","Georgia",173,1,21.2,5.9,34
45.964,-122.1627,333.6,"N","2020-09-10",1025,"N",0,"2020-09-10 10:25:00","Cougar","Washington",32,1,16.3,15.5,29
33.5043,-110.3,439,"D","2020-06-07",2034,"D",0,"2020-06-07 20:34:00","San Carlos","Arizona",4769,1,28.2,27.9,21
44.7387,-122.0738,327.7,"N","2020-09-09",532,"N",0,"2020-09-09 05:32:00","Idanha","Oregon",188,1,10.8,7.3,20
37.3705,-119.0871,327.5,"D","2020-10-17",2149,"D",0,"2020-10-17 21:49:00","Big Creek","California",83,1,21.5,9.1,19
41.8087,-103.5679,300.8,"D","2020-04-17",2006,"D",0,"2020-04-17 20:06:00","Melbeta","Nebraska",149,1,10.2,26.3,23
36.5069,-92.1453,309.9,"N","2020-07-14",357,"N",0,"2020-07-14 03:57:00","Bakersfield","Missouri",246,1,22.2,9.2,76
42.0994,-114.1519,361.5,"N","2020-09-13",918,"N",0,"2020-09-13 09:18:00","Oakley","Idaho",846,1,9.6,7.6,31
35.1629,-88.4865,324.4,"D","2020-10-06",1850,"D",0,"2020-10-06 18:50:00","Stantonville","Tennessee",325,1,20.7,4.8,58
26.7415,-81.6801,368.8,"D","2020-02-18",1841,"D",0,"2020-02-18 18:41:00","Olga","Florida",2876,1,27.1,11.5,63
33.253,-83.0221,335.4,"D","2020-12-09",1849,"D",0,"2020-12-09 18:49:00","Sparta","Georgia",1827,1,10.1,11.9,70
31.1941,-84.6604,331.9,"D","2020-08-16",1642,"D",0,"2020-08-16 16:42:00","Colquitt","Georgia",2085,1,33.7,4,41
26.9204,-81.2878,319.9,"D","2020-02-25",1847,"D",0,"2020-02-25 18:47:00","Port LaBelle","Florida",6856,1,27.9,16.8,47
38.6007,-95.3698,328,"D","2020-07-19",1934,"D",0,"2020-07-19 19:34:00","Pomona","Kansas",1210,1,27.4,11.5,79
43.4212,-122.842,307.6,"N","2020-09-09",532,"N",0,"2020-09-09 05:32:00","Glide","Oregon",1481,1,19.2,7.6,8
28.4569,-81.711,307.9,"D","2020-01-16",1624,"D",2,"2020-01-16 16:24:00","Clermont","Florida",44984,1,26.1,9.2,59
37.2926,-92.0775,307.4,"D","2020-03-07",1654,"D",0,"2020-03-07 16:54:00","Houston","Missouri",2407,1,13.4,14.7,34
40.2791,-120.7855,389.9,"D","2020-08-20",1933,"D",0,"2020-08-20 19:33:00","Westwood","California",769,1,27.6,14,9
36.5823,-89.7634,316.2,"D","2020-10-07",1933,"D",0,"2020-10-07 19:33:00","Parma","Missouri",552,1,23.9,8.7,68
36.284,-118.6449,349.8,"D","2020-10-03",2136,"D",0,"2020-10-03 21:36:00","Sequoia Crest","California",62,1,18.9,7.7,20
39.704,-121.4097,360.8,"N","2020-09-09",944,"N",0,"2020-09-09 09:44:00","Berry Creek","California",793,1,23.4,26.7,13
42.6865,-111.5865,307.3,"D","2020-03-23",1831,"D",2,"2020-03-23 18:31:00","Soda Springs","Idaho",3150,1,4.6,12,66
37.4018,-121.491,409.1,"D","2020-08-19",1851,"D",0,"2020-08-19 18:51:00","Diablo Grande","California",1488,1,35.4,18.1,15
31.5521,-86.1551,317.9,"D","2020-11-04",1818,"D",0,"2020-11-04 18:18:00","Brantley","Alabama",915,1,16.4,7.1,60
41.083,-106.3014,316.5,"N","2020-09-30",411,"N",0,"2020-09-30 04:11:00","Fox Park","Wyoming",6,1,1,3.3,56
39.7804,-120.9814,302.9,"N","2020-09-12",1014,"N",0,"2020-09-12 10:14:00","Little Grass Valley","California",10,1,14,5.2,38
32.6516,-97.2603,316.7,"D","2020-12-27",2015,"D",2,"2020-12-27 20:15:00","Forest Hill","Texas",13923,1,19.1,12.4,26
40.1669,-123.0626,348.2,"D","2020-09-04",1850,"D",0,"2020-09-04 18:50:00","Platina","California",27,1,30.8,14.3,21
37.2682,-119.2081,311.7,"N","2020-09-17",619,"N",0,"2020-09-17 06:19:00","Big Creek","California",83,1,8.2,4.7,44
33.5803,-81.2057,302.3,"D","2020-03-01",1908,"D",0,"2020-03-01 19:08:00","Livingston","South Carolina",173,1,11.6,6.2,60
48.5177,-100.7502,333.1,"D","2020-12-08",1804,"D",0,"2020-12-08 18:04:00","Upham","North Dakota",165,1,4,12.1,57
39.714,-122.2797,321.5,"D","2020-11-24",1933,"D",0,"2020-11-24 19:33:00","Orland","California",8252,1,19,4.7,28
32.8471,-87.3878,311,"D","2020-11-19",1913,"D",0,"2020-11-19 19:13:00","Brent","Alabama",2862,1,13.2,6,58
35.1742,-95.2347,313.1,"D","2020-03-06",1927,"D",0,"2020-03-06 19:27:00","Kinta","Oklahoma",254,1,14.3,5.1,34
31.3623,-103.2915,300.8,"D","2020-01-22",1726,"D",0,"2020-01-22 17:26:00","Barstow","Texas",193,1,19.3,35.9,32
37.392,-119.4247,302.5,"N","2020-09-08",1039,"N",0,"2020-09-08 10:39:00","Bass Lake","California",336,1,17.4,10.6,31
39.6061,-88.8259,321.9,"D","2020-12-03",1927,"D",0,"2020-12-03 19:27:00","Bethany","Illinois",1253,1,4.8,8.2,72
33.6869,-93.7132,312.7,"D","2020-08-06",1920,"D",0,"2020-08-06 19:20:00","Oakhaven","Arkansas",41,1,31.6,6.8,51
37.3881,-119.4671,306.2,"N","2020-09-30",548,"N",0,"2020-09-30 05:48:00","Bass Lake","California",336,1,13.4,10,45
36.2397,-119.0818,327.3,"D","2020-04-22",1845,"D",0,"2020-04-22 18:45:00","Tonyville","California",417,1,25.9,10,40
35.7541,-95.071,303.4,"D","2020-03-06",1749,"D",0,"2020-03-06 17:49:00","Zeb","Oklahoma",497,1,13.9,5.6,35
37.4981,-119.29,336.7,"N","2020-09-16",950,"N",0,"2020-09-16 09:50:00","Mammoth Lakes","California",7233,1,11.7,7.1,36
44.2337,-122.6777,327.9,"N","2020-09-12",602,"N",0,"2020-09-12 06:02:00","Holley","Oregon",259,1,14.1,1.8,62
35.5241,-91.0077,316.3,"D","2020-04-11",1902,"D",0,"2020-04-11 19:02:00","Fisher","Arkansas",156,1,18.4,18,46
44.212,-122.5422,322,"N","2020-09-09",532,"N",0,"2020-09-09 05:32:00","Cascadia","Oregon",103,1,15.1,8,21
46.442,-120.4996,308.6,"D","2020-12-01",2121,"D",2,"2020-12-01 21:21:00","Harrah","Washington",663,1,4.1,5.6,53
36.5144,-119.6104,305.2,"D","2020-02-03",1928,"D",0,"2020-02-03 19:28:00","Kingsburg","California",12589,1,11.8,15.3,27
37.2608,-121.3989,415.9,"D","2020-08-20",2112,"D",0,"2020-08-20 21:12:00","Diablo Grande","California",1488,1,35.5,8.9,12
37.3078,-95.4427,306,"D","2020-03-06",1927,"D",0,"2020-03-06 19:27:00","Dennis","Kansas",195,1,12.9,4.8,35
41.1681,-106.122,406.8,"D","2020-10-05",1806,"D",0,"2020-10-05 18:06:00","Albany","Wyoming",17,1,16,20.3,15
40.2744,-123.4905,316.7,"N","2020-10-07",555,"N",0,"2020-10-07 05:55:00","Ruth","California",165,1,19,6.6,22
39.6148,-121.4145,348.7,"N","2020-09-09",944,"N",0,"2020-09-09 09:44:00","Berry Creek","California",793,1,21.1,21.8,12
37.4715,-119.2995,418.9,"D","2020-09-14",2106,"D",0,"2020-09-14 21:06:00","Bass Lake","California",336,1,23.2,13.5,14
48.151,-119.4905,385.7,"N","2020-09-07",954,"N",0,"2020-09-07 09:54:00","Bridgeport","Washington",2307,1,18.4,20.1,42
32.0657,-83.999,314.8,"D","2020-03-19",1855,"D",0,"2020-03-19 18:55:00","De Soto","Georgia",92,1,25.5,5.2,69
32.7334,-98.52,307.2,"D","2020-11-02",2009,"D",0,"2020-11-02 20:09:00","Strawn","Texas",618,1,17.8,5.3,46
39.5187,-121.597,334.8,"D","2020-06-17",1933,"D",0,"2020-06-17 19:33:00","Thermalito","California",6645,1,32.8,31.5,13
33.4263,-110.8629,311.8,"N","2020-02-15",850,"N",2,"2020-02-15 08:50:00","Claypool","Arizona",1134,1,6.1,1.5,52
