"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness","cloud_cover","temp_C","wind","humidity","precipitation","ndvi","soil_moisture","elevation"
0,"2020-05-02 12:11:39.012109","Ashland","Kansas",807,37.2493766295125,-99.8241490794267,"D",0,0,23.6,22.2,56,0,0.4523,0.138667851686478,654
0,"2020-02-18 05:32:18.201534","Dodge","North Dakota",108,47.180391345262,-102.356638903224,"N",0,82,-10.6,25.6,66,0,0.0391,0.22686679661274,668
0,"2020-02-29 01:15:06.410174","Perdido","Alabama",515,31.0082269104138,-87.5377577209331,"D",0,0,5.7,9,61,0,0.5819,0.294663965702057,65
0,"2020-12-15 12:39:11.15379","Jackpot","Nevada",1429,42.1152164350382,-115.063169649826,"N",0,67,-4.6,12.1,62,0,0.1761,0.108022168278694,1771
0,"2020-10-23 00:45:27.327695","Granton","Wisconsin",368,44.5232928021359,-90.442778033047,"N",0,100,2.5,19.4,88,1.4,0.5504,0.238383069634438,318
0,"2020-04-23 14:32:05.000813","Ester","Alaska",2784,64.9617205060328,-148.726466140862,"N",0,68,0.7,10.7,59,0,0.058,0.676158308982849,0
0,"2020-01-25 02:44:42.408351","Ramey","Pennsylvania",401,40.8248319834814,-78.3981906276716,"D",0,100,2,22.9,99,3.7,0.1045,0.246728464961052,508
0,"2020-03-27 12:20:59.759696","Long Lake","South Dakota",17,45.8243417434237,-99.2716505846014,"D",0,85,5.3,12.1,79,0,0.1865,0.251651167869568,591
0,"2020-12-26 03:05:45.654168","Reid Hope King","Texas",755,25.9143318747212,-97.4489122834256,"N",0,0,10.6,8.2,81,0,0.4213,0.162856429815292,12
0,"2020-02-23 01:25:17.390155","No Name","Colorado",248,39.7321651863392,-107.257907505512,"N",0,100,-4.2,5.1,67,0.2,0.0594,0.135213494300842,3216
0,"2020-04-01 10:11:00.130672",NA,NA,NA,67.4348800021502,-142.687651358678,"N",0,0,-19.5,7.1,71,0,0.0333,0.478237092494965,0
0,"2020-03-21 01:20:35.752649","Bluebell","Utah",272,40.4505594301424,-110.189359416547,"N",0,7,-4.7,4.8,80,0,0.2688,0.089118629693985,2061
0,"2020-05-01 00:52:32.981721","Smiths Ferry","Idaho",53,44.2946550220263,-115.913931687873,"D",0,5,-0.3,2.5,99,0,0.6139,0.164345294237137,1511
0,"2020-01-04 11:12:56.151993","Camden","New Jersey",71471,39.9296769552158,-75.1546623101632,"N",0,100,11.1,12.8,98,0.1,0.04625,0.248528122901917,10
0,"2020-05-20 00:25:22.236963","Kenton","Tennessee",1487,36.1992876981922,-88.9583882631693,"D",0,37,15.6,5.2,92,0,0.4206,0.370824784040451,101
0,"2020-11-29 11:49:30.027117","D'Hanis","Texas",638,29.3741473373481,-99.356848095133,"D",0,0,17.5,15,48,0,0.3308,0.159195125102997,321
0,"2020-12-18 04:16:14.105387","Aleknagik","Alaska",109,59.9991561635843,-159.76241144504,"D",0,94,-7.5,2.3,95,0,-0.9999,0.300705075263977,544
0,"2020-02-22 03:17:39.386014","Lake Minchumina","Alaska",14,63.8437579740393,-151.912750921531,"N",0,100,-9.8,5.8,88,0.2,-0.0246,0.646649956703186,0
0,"2020-10-16 13:09:24.803085","Sharon","Kansas",129,37.177299801395,-98.4635772775254,"D",0,85,16.1,3.4,27,0,0.4726,0.0427401959896088,477
0,"2020-01-21 10:50:08.664861","Juneau","Alaska",31969,58.497492918153,-134.353630881898,"N",0,100,-8.1,10,79,0.1,-0.0362,0.293379366397858,1279
0,"2020-02-27 12:15:56.808609","Hometown","West Virginia",699,38.6454227403461,-81.7552026549009,"N",0,100,-1.1,22.3,45,0,0.4497,0.344812631607056,288
0,"2020-12-09 08:30:59.855156","Glendo","Wyoming",241,42.4069665221679,-105.134129069193,"N",0,0,7.3,20.4,19,0,0.5242,0.0656371414661407,1628
0,"2020-04-07 02:04:25.581729","Berlin Heights","Ohio",878,41.3086553455142,-82.5442916373879,"N",0,100,6.3,4,69,0,0.4698,0.388156056404114,201
0,"2020-04-29 13:25:32.532106","St. James","Michigan",259,45.7311865361801,-85.4255672474767,"N",0,100,4,45.7,98,2.6,-0.0084,0.158480912446976,175
0,"2020-03-28 11:27:10.77203","Valle Vista","Arizona",2376,35.6068616979618,-113.9108107573,"D",0,0,6.1,5.9,47,0,0.2176,0.227703779935837,914
0,"2020-02-02 01:23:56.400579","Chisholm","Maine",1115,44.3996185483765,-70.0109448536171,"D",0,98,-2.7,10.3,85,0,0.1865,0.300921589136124,150
0,"2020-05-14 01:12:07.542907","Venetie","Alaska",102,67.3092546467047,-145.470375198942,"D",0,0,3.4,18.5,22,0,0.4272,0.131467267870903,0
0,"2020-11-13 01:09:38.849441","Grand Canyon Village","Arizona",1667,36.1551849916597,-111.758304895481,"D",0,0,0.1,4.6,66,0,0.1806,0.0886557996273041,1799
0,"2020-01-30 01:41:16.953787","Patmos","Arkansas",60,33.5549997721892,-93.5668855134624,"D",0,100,6.8,8.8,84,0,0.5583,0.398871570825577,105
0,"2020-05-11 11:24:48.356474","Imlay","Nevada",121,40.8678144426425,-118.613317767711,"D",0,89,15.9,13.9,18,0,0.1416,0.0579997524619102,1450
0,"2020-01-06 01:13:25.642479","Fairchilds","Texas",763,29.43798401436,-95.8152088745928,"N",0,0,13.1,12.8,87,0,0.409,0.265181064605713,28
0,"2020-11-20 00:47:12.7484","Belfast","Maine",6985,44.4409790706316,-69.0066543646023,"D",0,99,2.7,13.2,67,0,0.4965,0.22712430357933,47
0,"2020-05-14 01:30:04.898872","Crowell","Texas",788,34.0859737666104,-99.8910316953531,"N",0,1,24.6,27.8,61,0,0.4162,0.0933306962251663,502
0,"2020-03-07 13:35:19.430137","Marblehead","Ohio",957,41.4884936885267,-82.7446798699295,"D",0,0,4.1,3.4,53,0,-0.9999,0.394764423370361,172
0,"2020-12-31 03:20:14.898092","Fremont","North Carolina",948,35.5743587894041,-78.038956627729,"D",0,68,12.4,13.5,93,0,0.6096,0.245406180620193,41
0,"2020-01-19 02:40:25.735097","Reed Point","Montana",113,45.641100244989,-109.490724878576,"D",0,4,-5.6,5.6,64,0,0.2871,0.307704359292984,1347
0,"2020-02-19 01:11:11.592665","Lakewood","Wisconsin",297,45.3445848505515,-88.2471904418029,"D",0,0,-12.4,15.3,70,0,0.1863,0.14434714615345,311
0,"2020-12-01 02:41:39.367049","King Cove","Alaska",1204,55.1942606216213,-162.371676745861,"N",0,77,-2.8,27.3,80,0.1,0.0459,0.375424027442932,133
0,"2020-02-09 13:31:28.513289","Olla","Louisiana",1315,31.8978371689084,-92.2761756179663,"D",0,59,20.1,21.6,64,0.2,0.5155,0.33203512430191,31
0,"2020-01-17 12:16:35.567811","Lamoille","Nevada",63,40.4220126159876,-115.104283702231,"D",0,47,-4.9,23.5,76,0,0.0036,0.130838483572006,1848
0,"2020-02-11 05:04:03.491574","Hachita","New Mexico",13,31.7954691418974,-108.322849991192,"D",0,95,7,14.8,76,0,0.1626,0.142026498913765,1390
0,"2020-12-20 12:59:17.617304","Caribou","Maine",7427,46.8425550856372,-68.3978659558166,"D",0,47,-2.6,10,63,0,0.4533,0.322875022888184,235
0,"2020-02-10 10:38:51.442773","White Cloud","Michigan",1297,43.5319566071248,-85.6105937606054,"D",0,100,-2.5,5.8,76,0,0.1691,0.172644838690758,269
0,"2020-08-04 00:24:41.162649","Bethalto","Illinois",9244,38.9333421676841,-90.0864560584151,"N",0,6,18.8,10.1,82,0,0.8433,0.288336098194122,157
0,"2020-01-27 10:40:37.718302","Fort McDermitt","Nevada",326,41.8623240706304,-117.57973388368,"N",0,92,-2.4,12.6,87,0,0.0423,0.110066577792168,1779
0,"2020-11-22 10:04:14.087312","Coffeeville","Alabama",237,31.7685122288028,-88.1504008192507,"D",0,13,18.8,1.4,65,0,0.7163,0.308755487203598,23
0,"2020-09-01 23:35:28.788047","Lime Village","Alaska",9,61.2031745122316,-155.024085195578,"D",0,96,11.1,10.5,97,0.4,0.6791,0.559241116046906,0
0,"2020-12-15 02:07:28.258905","Collbran","Colorado",444,39.0696750622959,-107.993253302625,"D",0,96,-13.9,10,91,0.1,0.151,0.15281568467617,3164
0,"2020-03-10 01:06:46.499242","Meacham","Oregon",41,45.472089828847,-118.521722451269,"N",0,0,-0.7,4.1,73,0,0.4886,0.269294619560242,1054
0,"2020-02-09 12:08:08.463233","Pope-Vannoy Landing","Alaska",0,59.3391055950229,-154.233171071842,"N",0,67,-2.4,13,92,0.3,-0.0236,0.309485971927643,258
0,"2020-01-14 13:12:34.697009","Zortman","Montana",63,47.9830382707921,-108.058652570269,"D",0,99,-22,8.4,48,0,0.2184,0.313047707080841,791
0,"2020-10-19 00:09:16.910285","Ivanhoe","Minnesota",627,44.3834501475116,-96.3388680386944,"N",0,12,-2.8,6.8,73,0,-0.0201,0.106834821403027,551
0,"2020-11-09 00:35:31.762341","Barksdale","Texas",0,29.7593468041481,-100.253873070622,"N",0,0,18.2,19,80,0,0.5978,0.22860911488533,661
0,"2020-07-01 13:21:08.442706","Fence Lake","New Mexico",0,34.5992840798519,-108.390720375124,"N",0,0,21.5,12.7,15,0,0.3155,0.0582447536289692,2284
0,"2020-02-07 13:41:44.522679","Natoma","Kansas",371,39.0579246109015,-99.0930624903145,"N",0,100,4.8,17.6,45,0,0.2459,0.292092621326447,543
0,"2020-02-21 02:22:09.977977","Koyuk","Alaska",306,64.8578038215332,-160.986986866556,"N",0,100,-18.7,22.2,75,0,-0.0331,0.65528392791748,0
0,"2020-04-09 11:39:59.549576","Rozel","Kansas",111,38.3201238829703,-99.3686564026761,"D",0,85,11.1,11.6,47,0,0.2735,0.219387322664261,684
0,"2020-01-29 00:48:58.0448","Pembine","Wisconsin",250,45.6007704902009,-87.8430387833764,"D",0,100,-5.3,6.3,93,0,0.3079,0.209072649478912,266
0,"2020-11-29 02:21:10.932725","Ogilvie","Minnesota",388,45.8430487790541,-93.4555745955918,"N",0,80,4.2,19,48,0,0.3135,0.58591490983963,318
0,"2020-02-22 10:52:55.85045","Denali Park","Alaska",787,63.7089274868364,-147.27687777284,"N",0,99,-17.3,4.5,78,0,-0.115,0.204121395945549,0
0,"2020-01-05 23:57:15.158914","Hollins","Virginia",17005,37.3748774240377,-79.9998927059223,"N",0,0,1.8,7.5,61,0,0.48705,0.211946442723274,560
0,"2020-03-28 11:12:29.124388","Nabesna","Alaska",0,62.2721796009981,-142.748225790501,"N",0,99,-24.2,1.6,62,0,-0.068,0.22224959731102,0
0,"2020-03-28 12:20:09.1947","Karluk","Alaska",26,57.8821852554572,-155.294631559978,"D",0,100,-1.4,21.1,93,0.9,-0.0083,0.31089574098587,391
0,"2020-12-08 01:12:56.029047","Dillingham","Alaska",2084,58.9617896033398,-158.486954341364,"N",0,99,-8.9,8.8,87,0.1,-0.0677,0.751210331916809,0
0,"2020-12-18 11:13:39.819095","Ellington","Missouri",1104,37.2534114414852,-91.0573833656655,"N",0,100,2.8,9.4,72,0,0.4671,0.276591122150421,259
0,"2020-03-14 23:20:10.651981","Takotna","Alaska",67,63.1834772930837,-156.538288176711,"D",0,100,-2.8,9.5,74,0,0.0357,0.627237319946289,0
0,"2020-01-30 03:42:36.157102","Paxson","Alaska",20,63.2098562126869,-146.773376363937,"D",0,61,-18.1,16.8,97,0,-0.0732,0.596949934959412,0
0,"2020-11-28 12:22:37.581386","Ignacio","Colorado",1255,37.1477679786852,-107.731973935494,"N",0,0,0.6,2.4,42,0,0.2624,0.175906151533127,2013
0,"2020-10-24 13:11:39.023638","East Pepperell","Massachusetts",1984,42.7382089999164,-71.595829297427,"D",0,100,19.5,11.5,74,0,0.6603,0.159390538930893,122
0,"2020-04-26 13:06:06.140841","Lockwood","Montana",7474,45.6890500940906,-108.172919177233,"D",0,99,12.9,13.7,35,0,0.4197,0.302735567092896,1248
0,"2020-12-31 07:45:33.043099","Coffeeville","Mississippi",875,33.93763344763,-89.7288632211884,"D",0,100,6.8,14.8,97,0.1,0.5466,0.306608557701111,117
0,"2020-10-26 01:51:20.423315","Nondalton","Alaska",73,60.3350366320324,-155.604371185245,"D",0,100,1.3,14.8,97,0.9,0.5355,0.322076946496964,0
0,"2020-05-26 00:12:29.173496","Nickerson","Nebraska",572,41.5120913854691,-96.4457020398198,"D",0,100,16,17.7,83,0,0.3567,0.22712105512619,360
0,"2020-10-03 13:34:19.325545","Brandsville","Missouri",181,36.7203520639254,-91.7051492058985,"N",0,81,17,16.5,52,0.4,0.7869,0.224867939949036,307
0,"2020-11-26 11:33:37.311759","Maywood","Nebraska",248,40.4578888654368,-100.657819809472,"N",0,40,5.2,14.2,65,0,0.2408,0.0831503123044968,868
0,"2020-05-20 00:44:24.54699","Sheffield","Illinois",789,41.3517274236543,-89.7540517324637,"N",0,99,14.4,19.4,88,0,0.5501,0.373730599880219,217
0,"2020-12-13 13:12:34.809436","Heil","North Dakota",8,46.2683848519249,-101.781546780345,"D",0,0,-8.2,25.2,43,0,0.2909,0.12948352098465,704
0,"2020-05-20 11:08:09.424717","Santa Nella","California",1686,37.0706366546742,-121.038916746922,"D",0,7,14.6,16.1,66,0,-0.076,0.137357294559479,66
0,"2020-03-16 11:12:27.817193","Chambers","Nebraska",418,42.3016799298711,-98.663152909736,"D",0,100,2,10.8,84,0,0.2499,0.143497049808502,628
0,"2020-05-01 12:19:54.035646","Flatonia","Texas",1741,29.6629951706089,-97.1761239338695,"N",0,69,25.6,16,49,0,0.6093,0.217421248555183,114
0,"2020-04-21 13:05:31.065112","Tonopah","Nevada",1938,38.1719462628581,-117.384862786124,"D",0,12,13.3,19.6,36,0,0.0834,0.079164668917656,1488
0,"2020-04-19 12:14:38.987384","Tolani Lake","Arizona",430,35.574682627245,-111.085210766172,"D",0,0,11.4,5,49,0,0.1283,0.0757635533809662,1482
0,"2020-02-11 05:31:39.775998","Mountain Village","Alaska",872,61.9324624520319,-163.771198253073,"D",0,99,-23.6,24.1,71,0,-0.0319,0.661556899547577,0
0,"2020-08-18 23:56:43.515627","Petersville","Alaska",42,62.7754832805972,-150.759753400416,"D",0,70,13.5,1.8,75,0,0.7533,0.275082498788834,0
0,"2020-02-22 03:03:29.589996","McGill","Nevada",1043,39.2687055053224,-114.607113468647,"N",0,9,1.7,6.9,41,0,0.0917,0.0961869731545448,2489
0,"2020-01-13 09:55:17.130973","Halibut Cove","Alaska",214,59.6025892869287,-151.309143102229,"N",0,10,-8.6,10.2,80,0,-0.9999,0.740117609500885,0
0,"2020-02-11 12:47:26.162325","Shungnak","Alaska",211,66.6151124278736,-157.562843371565,"N",0,3,-35.3,10.3,70,0,-0.0146,0.640955328941345,0
0,"2020-04-24 00:47:17.964309","Bettles","Alaska",0,67.1641120353771,-152.078817638915,"N",0,0,-6.6,9.4,63,0,-0.0205,0.514890074729919,0
0,"2020-03-30 11:16:49.207552","Fairview","Pennsylvania",158,41.0233207841276,-79.7559947461364,"D",0,92,8.4,25.2,53,0,0.4651,0.388221681118011,358
0,"2020-12-15 13:09:32.023329","Tetlin","Alaska",208,62.8948724031643,-142.491604731527,"D",0,100,-18,0,81,0.1,-0.9999,0.583411753177643,0
0,"2020-03-20 00:58:12.593902","Utica","Montana",18,47.0023848933924,-110.071509011234,"D",0,100,-6.9,13,73,0,0.2597,0.29137322306633,1377
0,"2020-01-18 11:34:31.05359","Halibut Cove","Alaska",214,59.564779525637,-151.408577373488,"D",0,90,-7,15.3,66,0,-0.9999,0.73573887348175,0
0,"2020-04-10 00:00:38.81847","Central","Alaska",93,64.9779240465714,-144.226739279184,"D",0,17,-15.1,9.3,63,0,-6e-04,0.21664996445179,0
0,"2020-02-10 08:06:12.853873","Livengood","Alaska",11,65.6950662818509,-146.826522778401,"N",0,99,-18.8,18.9,69,0.2,-0.0634,0.217488497495651,0
0,"2020-12-18 10:52:53.853333","Speculator","New York",389,43.3865804512244,-74.1330894810456,"D",0,3,-6.5,3.6,35,0,0.5789,0.229483559727669,493
0,"2020-11-02 11:49:57.491757","Egegik","Alaska",50,58.2810609745991,-157.070126892664,"D",0,1,-8.6,26.3,50,0,0.608,0.183739244937897,28
0,"2020-04-03 11:31:19.844746","Elk Rapids","Michigan",1558,44.9005003176226,-85.3770729418398,"D",0,2,8.3,3.7,53,0,0.3181,0.258229672908783,175
0,"2020-11-27 07:39:53.191565","Missouri City","Missouri",262,39.2186237024859,-94.3081512555526,"D",0,0,2.4,9.5,84,0,0.256,0.217823594808578,219
0,"2020-01-02 12:39:32.401302","Sehili","Arizona",190,36.2911985109069,-109.06238548571,"N",0,2,-8.1,14.5,67,0,0.3251,0.102983571588993,2788
0,"2020-12-17 04:03:14.909471",NA,NA,NA,67.2460382029853,-142.143827776319,"N",0,1,-28.9,16.1,73,0,-0.9999,0.426382809877396,0
0,"2020-11-02 11:44:56.678226","Cal-Nev-Ari","Nevada",230,35.1021144607645,-115.015393856268,"D",0,38,23.3,21.4,17,0,0.2146,0.0299133453518152,1041
0,"2020-02-11 06:05:04.272465","Glacier View","Alaska",209,61.3423120582754,-147.38000064529,"N",0,0,-19.7,7.2,31,0,-0.0676,0.283633470535278,0
0,"2020-02-11 02:42:54.461996",NA,NA,NA,68.4383251390797,-157.562209160609,"N",0,100,-35.6,18.8,69,0,-0.0996,0.309188961982727,0
0,"2020-12-14 10:02:02.200315","Chignik","Alaska",28,56.5723235660142,-158.416439406351,"D",0,31,-4.6,5.5,85,0,0.0011,0.328450530767441,521
0,"2020-01-31 08:08:25.952415","Dimmitt","Texas",4143,34.4310736360812,-102.431445629328,"N",0,100,1.4,21.3,59,0,0.6824,0.212624728679657,1167
0,"2020-10-16 01:22:56.163639","Mullinville","Kansas",230,37.4522429369268,-99.3763290983046,"D",0,92,10.8,3.6,45,0,0.4104,0.0980300903320312,696
0,"2020-03-09 07:28:08.483097","Dovray","Minnesota",40,44.016254294913,-95.5847026629602,"D",0,100,-2.8,20.8,84,0,0.1216,0.31255167722702,452
0,"2020-10-12 00:43:36.387628","Ashland","Montana",956,45.949040371212,-105.946225033467,"N",0,0,9.8,18.7,29,0,0.2009,0.0515791922807693,859
0,"2020-03-29 07:44:11.674804","Navajo Mountain","Utah",643,37.1130886618717,-110.81394981919,"N",0,98,5.5,1.3,51,0,0.1886,0.172292441129684,1483
0,"2020-03-02 12:23:30.328596","Livengood","Alaska",11,65.7311888766013,-147.412627107495,"N",0,99,-23.7,11.3,73,0.1,0.0233,0.236784040927887,0
0,"2020-01-28 01:43:56.151004","Chicken","Alaska",0,64.5784207117207,-143.083011049578,"N",0,67,-31.5,7.2,71,0,-0.0586,0.229559287428856,0
0,"2020-11-09 00:51:45.506719","Leopold","Indiana",129,38.1963205067999,-86.6023342191221,"N",0,1,15.6,11.1,78,0,0.5942,0.18897944688797,224
0,"2020-11-29 02:06:00.325049","Alatna","Alaska",22,66.7889997175876,-153.262776711694,"N",0,88,-14.8,11,81,0,-0.9999,0.564285516738892,0
0,"2020-11-25 12:35:40.120992","Campbellsburg","Kentucky",1034,38.4982378181113,-85.1891794339648,"D",0,100,12.9,23.2,94,0.1,0.6223,0.335273265838623,260
0,"2020-12-06 05:39:35.931138","Ekalaka","Montana",366,46.0326407997453,-104.656325785757,"N",0,19,1.1,16.1,56,0,0.2005,0.125496655702591,921
0,"2020-03-12 00:42:36.226006","Anchorage","Alaska",289069,61.2344641624998,-149.008822667723,"N",0,0,-18.4,3.7,60,0,-0.0324,0.221715778112411,0
0,"2020-05-18 11:24:53.701645","Prentiss","Mississippi",1048,31.4878770059741,-89.8831958033244,"D",0,85,21.7,20.7,88,0.2,0.8665,0.28716516494751,111
0,"2020-03-22 13:08:55.447048","Kaktovik","Alaska",153,69.5553804758875,-143.479553543302,"D",0,6,-18,14.2,67,0,-0.0293,0.246310964226723,0
0,"2020-03-19 12:05:47.561951","Garden Plain","Kansas",1055,37.6872663837138,-97.7169768413537,"D",0,100,19.4,30.5,81,0,0.2684,0.262878447771072,451
0,"2020-02-21 12:18:07.586185","Elbert","Texas",9,33.3154705585494,-98.9984417301164,"D",0,44,3.2,1.6,64,0,0.408,0.274786412715912,359
0,"2020-11-25 12:59:37.961699","Rock River","Wyoming",254,41.9071991839931,-105.917276823964,"N",0,0,4.4,35.5,31,0,0.1946,0.106549844145775,2083
0,"2020-01-17 09:00:10.305235","Allakaket","Alaska",173,66.1091058124868,-151.755707084503,"D",0,0,-25.1,8,71,0,-0.9999,0.612414062023163,0
0,"2020-11-25 00:53:37.875605","Hague","North Dakota",100,45.9821636531208,-100.003041599854,"D",0,0,-6.3,3.7,89,0,0.3082,0.16516937315464,567
0,"2020-02-27 13:01:44.391901","Presidio","Texas",3226,29.9681627616771,-104.315712985885,"D",0,0,10.8,13.3,13,0,0.1799,0.148961365222931,1414
0,"2020-02-12 06:42:45.529059","Fairview","Kentucky",205,36.8489629032813,-87.3841113118524,"D",0,100,2.3,11.4,89,0.3,0.5202,0.439190685749054,174
0,"2020-02-25 08:22:58.947099","Willow Creek","Montana",162,45.7371310843922,-111.528269100704,"N",0,63,-5,6.8,59,0,0.1933,0.232672423124313,1333
0,"2020-03-30 11:59:14.077959","Ivanof Bay","Alaska",0,56.0825358368507,-159.71061753395,"D",0,8,-5.7,4.6,36,0,0.0204,0.295291781425476,184
0,"2020-10-23 01:05:19.51579","Hawthorne","Nevada",2876,38.4910425451191,-118.586056825388,"D",0,3,9.8,2,33,0,0.08,0.0323988310992718,1374
0,"2020-11-27 13:22:34.970713","Cedar Point","Texas",319,30.8208723537241,-95.077143255798,"D",0,100,20.1,3.8,100,0.5,0.7596,0.10021735727787,59
0,"2020-11-07 23:54:53.589071","Cold Bay","Alaska",153,55.338445572097,-162.37843599222,"N",0,100,7.5,7.2,93,1,0.4921,0.326639086008072,8
0,"2020-08-02 00:09:29.795087","Dell City","Texas",74,31.9811726149233,-105.195843469889,"N",0,16,30.4,6.8,23,0,0.5432,0.0910952389240265,1126
0,"2020-03-22 10:38:00.558029","Kaktovik","Alaska",153,69.8334441794399,-142.407229413203,"D",0,100,-13.9,43.2,76,0,-0.037,0.319018244743347,0
0,"2020-04-07 02:16:51.354127","Colome","South Dakota",397,43.2705201003714,-99.7427765065258,"N",0,0,12.8,18,42,0,0.2427,0.353376001119614,697
0,"2020-12-06 11:09:03.685879","Dillon","Montana",4020,45.2651843949654,-112.517444818409,"N",0,0,-3.5,2.9,45,0,0.1534,0.0870058536529541,1609
0,"2020-11-10 11:06:04.425011","Sula","Montana",32,45.746405704778,-114.025713991496,"D",0,100,-9.9,13.6,82,0.2,0.7247,0.0931936502456665,2065
0,"2020-05-19 00:57:55.886801","Kokhanok","Alaska",91,58.8893558666399,-154.742768984586,"D",0,100,1,6.7,100,1.8,-0.0663,0.343370854854584,687
0,"2020-02-25 11:28:19.210463","Zortman","Montana",63,47.8595844126575,-108.491963117782,"D",0,2,-3.5,5,51,0,0.2317,0.366881936788559,1041
0,"2020-10-28 01:12:23.624261","McCamey","Texas",1550,31.2104874655266,-102.303765576557,"D",0,100,1.7,15.4,83,0.9,0.2202,0.11282667517662,764
0,"2020-11-15 00:21:38.174167","Akiak","Alaska",273,60.3708719587205,-159.970173243347,"N",0,78,-14.9,9.9,86,0,0.0854,0.279831409454346,0
0,"2020-03-17 03:12:55.821403","Manistique","Michigan",2844,46.0110184224452,-85.903176887282,"N",0,97,0.6,20.3,85,0,0.1098,0.357884436845779,189
0,"2020-12-06 03:33:35.493217","Big Lagoon","California",115,41.2326515283916,-124.162702423548,"N",0,50,8.9,4.8,99,0,-0.9999,0,0
0,"2020-05-20 09:51:09.210238","Valle","Arizona",403,35.6191325989961,-112.521574230994,"N",0,0,7.4,5.8,26,0,0.2361,0.094602532684803,1704
0,"2020-03-17 07:07:04.852219","Mio","Michigan",1504,44.6281596799587,-84.3489772951315,"N",0,88,0.7,16.3,81,0,0.6123,0.184524923563004,355
0,"2020-12-08 00:39:56.372285","Milford","Ohio",6525,39.1764433395235,-84.2700218262487,"N",0,33,-2,8.7,72,0,0.4426,0.292453765869141,204
0,"2020-01-17 04:35:38.263779","Chillicothe","Texas",606,34.3701015714981,-99.4547986520079,"N",0,100,3.8,4.8,96,0.5,0.3028,0.091959074139595,412
0,"2020-04-23 14:25:57.754317","Webster","South Dakota",1823,45.3993511898729,-97.4736138788422,"N",0,91,16.6,6.3,52,0,0.1614,0.317498564720154,558
0,"2020-01-06 02:55:53.638585","Red Devil","Alaska",3,61.9175504964364,-157.252912055213,"D",0,23,-34.3,6.8,78,0,-0.0922,0.685470044612885,0
0,"2020-10-31 12:41:10.019904","Hogeland","Montana",29,48.913142033032,-108.700519430974,"D",0,0,2.5,28.1,46,0,0.2324,0.177212357521057,938
0,"2020-01-31 05:47:16.061982","Brewster","Nebraska",38,41.8427850041748,-99.9513279627626,"D",0,2,-1.6,23.5,70,0,-0.0067,0.109504155814648,792
0,"2020-04-14 12:52:20.671968","Gilbert","West Virginia",320,37.614189874356,-81.8595798909418,"D",0,57,10.9,8.8,50,0,0.4927,0.265896797180176,295
0,"2020-11-12 13:51:31.222074","Orovada","Nevada",158,41.4096257722348,-118.051679288655,"D",0,6,3.2,11.2,51,0,0.1616,0.0592329390347004,1263
0,"2020-12-15 11:16:08.431194","Morrisville","Vermont",2527,44.5751066638226,-72.6126790427139,"D",0,100,-8.4,21,51,0,0.1286,0.246528044342995,186
0,"2020-12-06 05:25:23.125807","Casper Mountain","Wyoming",628,42.4906482155099,-106.320938173985,"D",0,0,-5,10.5,49,0,0.2109,0.105868175625801,2233
0,"2020-05-16 10:40:10.812855","Burnsville","North Carolina",2143,35.9899484010642,-82.2854682787308,"D",0,67,21.5,2.2,54,0,0.6862,0.25245925784111,771
0,"2020-03-12 09:43:12.207999","Centennial Park","Arizona",1733,36.781573577167,-113.270118596359,"N",0,95,4.2,5.2,93,0,0.1564,0.12332472205162,1608
0,"2020-01-28 12:39:28.690081","Terlingua","Texas",138,29.256438153857,-103.53150407183,"N",0,0,17.6,19.8,19,0,0.1201,0.104891188442707,788
0,"2020-05-30 01:22:28.066222","West Winfield","New York",806,42.9277578875286,-75.1990025279303,"D",0,99,17,16.8,92,0.5,0.6463,0.324964821338654,412
0,"2020-12-17 06:02:53.57673","Beaver","Alaska",82,66.1946016354469,-147.41910628571,"N",0,0,-27.8,21.3,70,0,-0.9999,0.162828430533409,0
0,"2020-03-18 12:04:01.30424","Shoshone","California",18,36.0048116102108,-116.387520232516,"D",0,35,6.6,4.7,49,0,0.1183,0.0521554015576839,944
0,"2020-12-04 01:49:41.056432","Portage Creek","Alaska",5,59.1359917144203,-157.719860336696,"N",0,60,-16.9,15.9,89,0,-0.0254,0.195517435669899,16
0,"2020-01-31 04:51:33.907693","Halls Crossing","Utah",0,37.9006750490804,-110.411012863289,"D",0,1,-3.9,7.2,74,0,0.1563,0.149762958288193,1521
0,"2020-12-06 05:03:22.942599","Kingston","Nevada",119,39.2770481417678,-116.633418208344,"N",0,2,-1.4,12.5,29,0,0.1187,0.0526825748383999,1999
0,"2020-05-19 13:33:43.666418","Soperton","Georgia",2901,32.3654685065017,-82.6196979899996,"N",0,0,30.7,19.5,28,0,0.7928,0.196239545941353,66
0,"2020-02-22 10:11:39.738053","Lenora","Kansas",199,39.4965629984189,-100.064375815671,"D",0,99,-1.1,9,59,0,0.2309,0.190944969654083,765
0,"2020-12-17 10:19:01.745956","Verde Village","Arizona",12662,34.6668413577264,-112.024107039752,"D",0,99,4.2,2.2,39,0,0.2692,0.064285397529602,1124
0,"2020-12-20 13:42:24.941827","Kimball","Nebraska",2153,41.1082564938378,-103.747265861087,"N",0,2,8,30,32,0,0.2005,0.0823813229799271,1521
0,"2020-09-02 23:45:14.666903","Howardwick","Texas",413,35.0294732592087,-100.953256751218,"D",0,23,27,7.3,59,0,0.4615,0.0736704468727112,815
