"wildfire","brightness","type","datetime","longitude","latitude","sza","computed_daynight_sza","nearest_city","nearest_city_population","state","datetime.1","hour_utc","datetime_utc","lat_bin","lon_bin","elevation","temp_C","AQI"
1,355.7,0,"2020-11-12 05:43:00",125.9543,-15.5103,120.178257931082,"D",NA,NA,NA,"2020-11-12 05:00:00","2020-11-11 18:43:00","2020-11-11 18:00:00",-15.5,126,392.119445800781,29.2,245.525
1,332.7,0,"2020-10-05 01:53:00",129.9821,-14.1146,160.911026265897,"D",NA,NA,NA,"2020-10-05 01:00:00","2020-10-04 14:53:00","2020-10-04 14:00:00",-14.1,130,6.84654235839844,29.2,231.941666666667
1,315.4,0,"2020-06-08 01:47:00",126.1641,-14.9002,171.583268720541,"D",NA,NA,NA,"2020-06-08 01:00:00","2020-06-07 15:47:00","2020-06-07 15:00:00",-14.9,126.2,324.627532958984,31.7,272.752631578947
1,318.5,0,"2020-05-25 04:24:00",132.3154,-13.1667,132.719054888982,"D","Palmerston",33695,"Northern Territory","2020-05-25 04:00:00","2020-05-24 18:24:00","2020-05-24 18:00:00",-13.2,132.3,51.3969039916992,27.9,255.592105263158
1,388.7,0,"2020-09-15 06:40:00",115.9535,-31.609,111.167459355942,"D","Perth",3472,"Tasmania","2020-09-15 06:00:00","2020-09-14 20:40:00","2020-09-14 20:00:00",-31.6,116,72.956298828125,17.9,296.267567567568
1,301.6,0,"2020-06-15 06:15:00",117.8376,-33.9674,125.872684988553,"D",NA,NA,NA,"2020-06-15 06:00:00","2020-06-14 20:15:00","2020-06-14 20:00:00",-34,117.8,265.560485839844,14.7,258.084210526316
1,365.8,0,"2020-10-08 05:12:00",122.5017,-17.0758,135.685788042873,"D",NA,NA,NA,"2020-10-08 05:00:00","2020-10-07 18:12:00","2020-10-07 18:00:00",-17.1,122.5,76.0136795043945,31.9,211.905555555556
1,345.5,0,"2020-11-18 00:40:00",144.6159,-19.5404,140.79969351939,"D","Charters Towers",8040,"Queensland","2020-11-18","2020-11-17 13:40:00","2020-11-17 13:00:00",-19.5,144.6,613.939514160156,34.1,241.591428571429
1,323.2,0,"2020-04-23 05:57:00",115.9125,-31.0501,125.866002470719,"D","Perth",2141834,"Western Australia","2020-04-23 05:00:00","2020-04-22 19:57:00","2020-04-22 19:00:00",-31.1,115.9,178.425430297852,22.2,191.704453441296
1,320.4,0,"2020-10-24 03:33:00",144.5215,-14.9877,135.067502682921,"D",NA,NA,NA,"2020-10-24 03:00:00","2020-10-23 16:33:00","2020-10-23 16:00:00",-15,144.5,58.8816337585449,29.7,250.634285714286
1,363,0,"2020-01-04 04:04:00",148.664,-35.8212,108.358279688553,"D","Jindabyne",2233,"New South Wales","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-35.8,148.7,1564.56420898438,24.7,255.231428571429
1,312.8,3,"2020-11-11 05:00:00",136.9312,-13.6462,121.064156665694,"D",NA,NA,NA,"2020-11-11 05:00:00","2020-11-10 18:00:00","2020-11-10 18:00:00",-13.6,136.9,0.280817776918411,29,249.291428571429
1,316.7,0,"2020-04-02 05:39:00",116.6481,-31.4955,137.47563644244,"D","Perth",2141834,"Tasmania","2020-04-02 05:00:00","2020-04-01 18:39:00","2020-04-01 18:00:00",-31.5,116.6,202.168395996094,20.5,241.916216216216
1,320.5,0,"2020-04-23 05:57:00",116.9075,-32.128,124.889026196226,"D","Perth",2141834,"Tasmania","2020-04-23 05:00:00","2020-04-22 19:57:00","2020-04-22 19:00:00",-32.1,116.9,257.914245605469,20.2,191.704453441296
1,310.9,0,"2020-01-11 15:13:00",148.0412,-36.3414,29.1742943571536,"N","Jindabyne",2233,"New South Wales","2020-01-11 15:00:00","2020-01-11 04:13:00","2020-01-11 04:00:00",-36.3,148,474.758850097656,13.8,259.780555555556
1,306,0,"2020-07-24 12:34:00",141.9933,-15.5536,35.4397873057982,"N",NA,NA,NA,"2020-07-24 12:00:00","2020-07-24 02:34:00","2020-07-24 02:00:00",-15.6,142,21.5818614959717,22.5,198.347368421053
1,310.8,0,"2020-05-05 04:42:00",137.8577,-34.1603,124.412223336108,"D","Freeling",2214,"South Australia","2020-05-05 04:00:00","2020-05-04 18:42:00","2020-05-04 18:00:00",-34.2,137.9,146.378326416016,12.6,258.892307692308
1,349.1,0,"2020-07-10 04:36:00",134.3894,-12.1315,129.598335863362,"D",NA,NA,NA,"2020-07-10 04:00:00","2020-07-09 18:36:00","2020-07-09 18:00:00",-12.1,134.4,23.5543956756592,29.6,197.340643274854
1,326.7,0,"2020-01-10 03:32:00",145.3799,-18.3654,129.083614337192,"D","Innisfail",1091,"Queensland","2020-01-10 03:00:00","2020-01-09 16:32:00","2020-01-09 16:00:00",-18.4,145.4,614.377380371094,24.4,275.036111111111
1,348.6,0,"2020-01-07 06:15:00",119.7791,-31.6431,109.602360488995,"D",NA,NA,NA,"2020-01-07 06:00:00","2020-01-06 19:15:00","2020-01-06 19:00:00",-31.6,119.8,425.842163085938,33.8,242.867567567568
1,353.6,0,"2020-10-04 03:58:00",144.7232,-14.7937,134.382968376753,"D",NA,NA,NA,"2020-10-04 03:00:00","2020-10-03 16:58:00","2020-10-03 16:00:00",-14.8,144.7,108.583877563477,24.6,238.911111111111
1,321.8,0,"2020-01-26 23:56:00",148.7426,-37.7821,120.177490582365,"D","Orbost",2014,"Victoria","2020-01-26 23:00:00","2020-01-26 12:56:00","2020-01-26 12:00:00",-37.8,148.7,66.1648941040039,16.5,252.077142857143
1,361.9,0,"2020-01-28 02:16:00",122.2222,-32.7666,127.378352461225,"D","Esperance",2080,"Western Australia","2020-01-28 02:00:00","2020-01-27 15:16:00","2020-01-27 15:00:00",-32.8,122.2,321.016418457031,44,229.823684210526
1,329,0,"2020-09-23 05:55:00",122.4132,-17.0351,115.835201882369,"D",NA,NA,NA,"2020-09-23 05:00:00","2020-09-22 19:55:00","2020-09-22 19:00:00",-17,122.4,20.30641746521,29.1,50.0593542260209
1,332.9,0,"2020-07-22 04:59:00",136.7537,-16.7079,123.5112952477,"D",NA,NA,NA,"2020-07-22 04:00:00","2020-07-21 18:59:00","2020-07-21 18:00:00",-16.7,136.8,105.92896270752,24.7,200.842857142857
1,311.4,0,"2020-09-16 04:04:00",149.9141,-36.1842,114.007266438133,"D","Narooma",2605,"New South Wales","2020-09-16 04:00:00","2020-09-15 18:04:00","2020-09-15 18:00:00",-36.2,149.9,69.0097427368164,17.5,280.113513513514
1,332.9,0,"2020-11-29 04:48:00",135.7497,-13.8019,123.060223186036,"D",NA,NA,NA,"2020-11-29 04:00:00","2020-11-28 17:48:00","2020-11-28 17:00:00",-13.8,135.7,24.7491092681885,30,233.013888888889
1,344.6,0,"2020-10-07 04:25:00",150.7655,-26.1046,118.246145351007,"D","Kingaroy",10020,"Queensland","2020-10-07 04:00:00","2020-10-06 17:25:00","2020-10-06 17:00:00",-26.1,150.8,438.014312744141,23.1,227.465714285714
1,336.9,0,"2020-01-10 03:29:00",151.0654,-30.4676,116.795674482785,"D","Manilla",2014,"New South Wales","2020-01-10 03:00:00","2020-01-09 16:29:00","2020-01-09 16:00:00",-30.5,151.1,923.458679199219,31,275.036111111111
1,301.6,0,"2020-10-10 12:43:00",149.4276,-27.3527,20.7881428216099,"N",NA,NA,NA,"2020-10-10 12:00:00","2020-10-10 01:43:00","2020-10-10 01:00:00",-27.4,149.4,315.642395019531,17.1,199.802275960171
1,319.8,0,"2020-03-31 05:51:00",116.5432,-31.0489,135.158503307885,"D","Perth",3472,"Tasmania","2020-03-31 05:00:00","2020-03-30 18:51:00","2020-03-30 18:00:00",-31,116.5,278.761993408203,22.6,212.667567567568
1,336.5,0,"2020-11-20 00:27:00",144.1424,-16.6209,142.346346485274,"D","Mareeba",8585,"Queensland","2020-11-20","2020-11-19 13:27:00","2020-11-19 13:00:00",-16.6,144.1,255.590560913086,36.1,245.657575757576
1,328.9,0,"2020-06-24 04:35:00",135.444,-14.4609,128.894480136404,"D",NA,NA,NA,"2020-06-24 04:00:00","2020-06-23 18:35:00","2020-06-23 18:00:00",-14.5,135.4,20.6218662261963,22.1,198.781954887218
1,337,0,"2020-07-12 01:34:00",134.5532,-12.1165,168.284602112175,"D",NA,NA,NA,"2020-07-12 01:00:00","2020-07-11 15:34:00","2020-07-11 15:00:00",-12.1,134.6,2.93208885192871,32.2,199.206015037594
1,356.2,0,"2020-01-04 04:04:00",147.0282,-37.2272,108.163006934573,"D","Maffra",4548,"Victoria","2020-01-04 04:00:00","2020-01-03 17:04:00","2020-01-03 17:00:00",-37.2,147,827.349975585938,17.2,255.231428571429
1,320.3,0,"2020-03-23 05:01:00",138.4635,-33.4459,125.363168941977,"D","Whyalla",21501,"South Australia","2020-03-23 05:00:00","2020-03-22 18:01:00","2020-03-22 18:00:00",-33.4,138.5,342.402526855469,21,228.286842105263
1,341.1,0,"2020-05-28 04:54:00",132.9961,-12.7515,125.044470413494,"D",NA,NA,NA,"2020-05-28 04:00:00","2020-05-27 18:54:00","2020-05-27 18:00:00",-12.8,133,145.357437133789,29,255.292105263158
1,318.8,0,"2020-11-15 00:08:00",142.9176,-12.2722,145.409030899074,"D",NA,NA,NA,"2020-11-15","2020-11-14 13:08:00","2020-11-14 13:00:00",-12.3,142.9,41.7365493774414,31.5,258.291428571429
1,356.9,0,"2020-11-22 06:15:00",115.566,-34.3887,109.150160258299,"D","Australind",14539,"Western Australia","2020-11-22 06:00:00","2020-11-21 19:15:00","2020-11-21 19:00:00",-34.4,115.6,52.1094093322754,16.8,255.491428571429
1,334.3,0,"2020-07-14 13:36:00",127.6102,-14.2588,35.9297073305142,"N",NA,NA,NA,"2020-07-14 13:00:00","2020-07-14 03:36:00","2020-07-14 03:00:00",-14.3,127.6,111.941474914551,17.8,198.963909774436
1,319.5,0,"2020-01-01 03:40:00",142.3635,-12.805,132.654425593273,"D",NA,NA,NA,"2020-01-01 03:00:00","2019-12-31 16:40:00","2019-12-31 16:00:00",-12.8,142.4,50.0462074279785,32.2,247.066666666667
1,307.5,0,"2020-12-04 12:49:00",151.4182,-24.4009,2.3601982824448,"N","Gladstone",34703,"Queensland","2020-12-04 12:00:00","2020-12-04 01:49:00","2020-12-04 01:00:00",-24.4,151.4,645.7919921875,17,250.977142857143
1,367.2,0,"2020-12-09 00:58:00",138.6953,-16.8333,139.226783657843,"D",NA,NA,NA,"2020-12-09","2020-12-08 13:58:00","2020-12-08 13:00:00",-16.8,138.7,3.32931566238403,33.5,249.252941176471
1,332.8,0,"2020-07-16 05:37:00",127.1206,-14.1078,122.955868445557,"D",NA,NA,NA,"2020-07-16 05:00:00","2020-07-15 19:37:00","2020-07-15 19:00:00",-14.1,127.1,88.2565155029297,24.5,199.345864661654
1,346.8,0,"2020-11-17 04:22:00",144.0915,-16.6731,120.709711436525,"D","Mareeba",8585,"Queensland","2020-11-17 04:00:00","2020-11-16 17:22:00","2020-11-16 17:00:00",-16.7,144.1,199.058944702148,31.5,242.761111111111
1,331.8,0,"2020-02-03 00:02:00",148.9489,-35.5129,124.483432974834,"D","Canberra",381488,"Australian Capital Territory","2020-02-03","2020-02-02 13:02:00","2020-02-02 13:00:00",-35.5,148.9,1038.80407714844,22,269.451428571429
1,348.9,0,"2020-01-31 14:49:00",148.903,-37.3753,28.04029683932,"N","Orbost",2014,"Victoria","2020-01-31 14:00:00","2020-01-31 03:49:00","2020-01-31 03:00:00",-37.4,148.9,248.788528442383,29.3,241.819444444444
1,313.9,0,"2020-08-17 13:24:00",142.6669,-12.8838,29.0680538563577,"N",NA,NA,NA,"2020-08-17 13:00:00","2020-08-17 03:24:00","2020-08-17 03:00:00",-12.9,142.7,101.711647033691,20.6,198.555555555556
1,326,0,"2020-07-29 00:39:00",141.6402,-14.8841,176.00511377301,"D",NA,NA,NA,"2020-07-29","2020-07-28 14:39:00","2020-07-28 14:00:00",-14.9,141.6,3.23273062705994,29,197.659356725146
1,346.2,0,"2020-11-23 03:43:00",153.1367,-25.2779,115.377221012636,"D","Scarness",3519,"Queensland","2020-11-23 03:00:00","2020-11-22 16:43:00","2020-11-22 16:00:00",-25.3,153.1,93.7987365722656,22.5,255.594285714286
1,338.3,0,"2020-11-06 04:41:00",143.6712,-14.7928,119.430149354488,"D",NA,NA,NA,"2020-11-06 04:00:00","2020-11-05 17:41:00","2020-11-05 17:00:00",-14.8,143.7,72.2902908325195,27.9,224.752941176471
1,300.9,0,"2020-07-28 16:52:00",130.212,-13.6735,60.2701387303553,"N","Darwin",139902,"Northern Territory","2020-07-28 16:00:00","2020-07-28 06:52:00","2020-07-28 06:00:00",-13.7,130.2,54.0303993225098,19.6,199.263157894737
1,306.6,0,"2020-01-12 12:40:00",146.7912,-37.0245,17.6429581700548,"N","Mansfield",3999,"Victoria","2020-01-12 12:00:00","2020-01-12 01:40:00","2020-01-12 01:00:00",-37,146.8,822.013061523438,10,241.648648648649
1,327.9,0,"2020-03-16 05:00:00",125.6655,-16.2766,142.416677943143,"D",NA,NA,NA,"2020-03-16 05:00:00","2020-03-15 18:00:00","2020-03-15 18:00:00",-16.3,125.7,409.258087158203,33.8,270.5
1,328.2,0,"2020-10-02 04:07:00",147.6574,-26.7216,113.14535403975,"D",NA,NA,NA,"2020-10-02 04:00:00","2020-10-01 18:07:00","2020-10-01 18:00:00",-26.7,147.7,408.974975585938,25.3,223.579411764706
1,300.3,0,"2020-01-14 15:44:00",148.5987,-35.7866,35.4580340304203,"N","Tumut",6230,"New South Wales","2020-01-14 15:00:00","2020-01-14 04:44:00","2020-01-14 04:00:00",-35.8,148.6,1363.22180175781,12.6,331.762222222222
1,314,0,"2020-08-05 05:10:00",121.0112,-24.7099,135.752469011912,"D",NA,NA,NA,"2020-08-05 05:00:00","2020-08-04 19:10:00","2020-08-04 19:00:00",-24.7,121,553.466674804688,17,261.661111111111
1,350.2,0,"2020-01-30 12:28:00",148.9274,-35.6774,20.9050614320113,"N","Canberra",381488,"Australian Capital Territory","2020-01-30 12:00:00","2020-01-30 01:28:00","2020-01-30 01:00:00",-35.7,148.9,1068.82580566406,19.5,220.926315789474
1,320.8,0,"2020-11-11 14:24:00",125.5555,-16.4172,1.08893488982162,"N",NA,NA,NA,"2020-11-11 14:00:00","2020-11-11 03:24:00","2020-11-11 03:00:00",-16.4,125.6,434.653991699219,27.5,255.42
1,357.4,0,"2020-08-11 04:36:00",135.5639,-12.3975,128.474758026309,"D",NA,NA,NA,"2020-08-11 04:00:00","2020-08-10 18:36:00","2020-08-10 18:00:00",-12.4,135.6,61.6332359313965,24.8,199.412030075188
1,304.5,0,"2020-04-28 14:07:00",130.3307,-13.6202,30.4540444427056,"N","Darwin",139902,"Northern Territory","2020-04-28 14:00:00","2020-04-28 04:07:00","2020-04-28 04:00:00",-13.6,130.3,11.8390045166016,25.4,276.284210526316
1,308.5,0,"2020-06-22 14:13:00",133.5812,-13.4465,40.1496970463436,"N",NA,NA,NA,"2020-06-22 14:00:00","2020-06-22 04:13:00","2020-06-22 04:00:00",-13.4,133.6,373.837768554688,17.8,263.858333333333
1,322.9,0,"2020-06-16 05:25:00",131.1783,-13.6048,120.662849097377,"D","Palmerston",33695,"Northern Territory","2020-06-16 05:00:00","2020-06-15 19:25:00","2020-06-15 19:00:00",-13.6,131.2,92.5739364624023,28.1,260.036842105263
1,329,0,"2020-06-18 05:12:00",126.4301,-15.5701,128.726332452728,"D",NA,NA,NA,"2020-06-18 05:00:00","2020-06-17 19:12:00","2020-06-17 19:00:00",-15.6,126.4,409.024749755859,27.7,260.02972972973
1,323.4,0,"2020-01-03 12:46:00",148.2645,-36.9653,15.0808903764705,"N","Jindabyne",2233,"New South Wales","2020-01-03 12:00:00","2020-01-03 01:46:00","2020-01-03 01:00:00",-37,148.3,1100.72204589844,16.5,245.941666666667
1,302.2,0,"2020-11-06 15:35:00",150.1145,-27.6573,41.1987678614524,"N",NA,NA,NA,"2020-11-06 15:00:00","2020-11-06 04:35:00","2020-11-06 04:00:00",-27.7,150.1,266.175933837891,19.4,242.264705882353
1,344.6,0,"2020-11-12 04:01:00",151.2228,-26.515,114.188481642678,"D","Kingaroy",10020,"Queensland","2020-11-12 04:00:00","2020-11-11 17:01:00","2020-11-11 17:00:00",-26.5,151.2,457.249542236328,23.2,247.519444444444
1,332,0,"2020-10-11 04:04:00",136.9673,-16.7512,137.18636533432,"D",NA,NA,NA,"2020-10-11 04:00:00","2020-10-10 17:04:00","2020-10-10 17:00:00",-16.8,137,67.6411056518555,35.2,204.661111111111
1,330.8,0,"2020-04-19 01:59:00",126.0611,-14.0592,173.526210593325,"D",NA,NA,NA,"2020-04-19 01:00:00","2020-04-18 15:59:00","2020-04-18 15:00:00",-14.1,126.1,119,31.4,206.447368421053
1,308.9,0,"2020-05-07 00:12:00",148.2944,-27.6641,168.854064729143,"D",NA,NA,NA,"2020-05-07","2020-05-06 14:12:00","2020-05-06 14:00:00",-27.7,148.3,242.106582641602,24.4,274.95641025641
1,329.9,0,"2020-11-06 00:16:00",149.4079,-23.6027,139.88672608895,"D",NA,NA,NA,"2020-11-06","2020-11-05 13:16:00","2020-11-05 13:00:00",-23.6,149.4,108.974792480469,35,226.724242424242
1,310.4,0,"2020-11-02 15:57:00",142.9618,-16.543,39.6294126596304,"N",NA,NA,NA,"2020-11-02 15:00:00","2020-11-02 04:57:00","2020-11-02 04:00:00",-16.5,143,88.4233245849609,27,258.511764705882
1,302.7,0,"2020-07-05 16:46:00",131.2174,-13.6529,62.1538922753959,"N","Palmerston",33695,"Northern Territory","2020-07-05 16:00:00","2020-07-05 06:46:00","2020-07-05 06:00:00",-13.7,131.2,101.378952026367,20.6,231.569696969697
1,331.9,0,"2020-05-25 04:24:00",132.7563,-12.2267,132.035475372473,"D","Palmerston",33695,"Northern Territory","2020-05-25 04:00:00","2020-05-24 18:24:00","2020-05-24 18:00:00",-12.2,132.8,6.21659660339355,29,261.124324324324
1,324.5,0,"2020-05-17 02:25:00",127.59,-18.4299,166.144817602073,"D",NA,NA,NA,"2020-05-17 02:00:00","2020-05-16 16:25:00","2020-05-16 16:00:00",-18.4,127.6,432.097076416016,30,262.921052631579
1,435.7,0,"2020-01-02 01:39:00",123.5495,-32.4182,122.033966865523,"D",NA,NA,NA,"2020-01-02 01:00:00","2020-01-01 14:39:00","2020-01-01 14:00:00",-32.4,123.5,178.423950195312,39.5,244.94
1,334,0,"2020-04-05 01:47:00",127.5873,-15.5896,165.101421458042,"D",NA,NA,NA,"2020-04-05 01:00:00","2020-04-04 14:47:00","2020-04-04 14:00:00",-15.6,127.6,268.525421142578,38.3,263.821621621622
1,331.4,0,"2020-11-18 00:39:00",144.8073,-15.0205,145.230243376342,"D",NA,NA,NA,"2020-11-18","2020-11-17 13:39:00","2020-11-17 13:00:00",-15,144.8,199.475143432617,30,241.591428571429
1,322.8,0,"2020-05-09 01:34:00",132.5844,-13.5304,172.439481541745,"D",NA,NA,NA,"2020-05-09 01:00:00","2020-05-08 15:34:00","2020-05-08 15:00:00",-13.5,132.6,100.22696685791,34.5,281.586842105263
1,327.9,0,"2020-10-20 03:58:00",144.6915,-14.868,130.706594880036,"D",NA,NA,NA,"2020-10-20 03:00:00","2020-10-19 16:58:00","2020-10-19 16:00:00",-14.9,144.7,106.24439239502,27.4,228.622222222222
1,334.3,0,"2020-10-26 03:18:00",153.2582,-25.0259,124.877406296171,"D","Scarness",3519,"Queensland","2020-10-26 03:00:00","2020-10-25 16:18:00","2020-10-25 16:00:00",-25,153.3,54.837028503418,25.1,272.824324324324
1,323.4,0,"2020-01-04 13:29:00",149.8183,-37.4294,15.4441178616026,"N","Eden",3151,"New South Wales","2020-01-04 13:00:00","2020-01-04 02:29:00","2020-01-04 02:00:00",-37.4,149.8,347.717651367188,13.7,235.845945945946
1,362.7,0,"2020-10-22 03:43:00",147.325,-22.9495,126.892662360946,"D",NA,NA,NA,"2020-10-22 03:00:00","2020-10-21 16:43:00","2020-10-21 16:00:00",-22.9,147.3,446.78564453125,30.6,243.169444444444
1,306.7,0,"2020-08-26 13:18:00",141.8766,-12.9448,25.681600522619,"N",NA,NA,NA,"2020-08-26 13:00:00","2020-08-26 03:18:00","2020-08-26 03:00:00",-12.9,141.9,29.2253875732422,22.4,202.222222222222
1,344.6,0,"2020-01-01 12:58:00",148.6182,-37.5069,14.6213510655341,"N","Orbost",2014,"Victoria","2020-01-01 12:00:00","2020-01-01 01:58:00","2020-01-01 01:00:00",-37.5,148.6,205.848281860352,11,248.116666666667
1,301.2,0,"2020-01-27 15:13:00",148.9648,-35.6242,30.6314783711723,"N","Canberra",381488,"Australian Capital Territory","2020-01-27 15:00:00","2020-01-27 04:13:00","2020-01-27 04:00:00",-35.6,149,942.145263671875,15.8,235.752631578947
1,346,0,"2020-10-21 04:42:00",134.913,-12.4206,130.542914415514,"D",NA,NA,NA,"2020-10-21 04:00:00","2020-10-20 17:42:00","2020-10-20 17:00:00",-12.4,134.9,97.5169448852539,28.2,241.375
1,341,0,"2020-02-08 01:58:00",119.7995,-32.7508,128.363815580731,"D",NA,NA,NA,"2020-02-08 01:00:00","2020-02-07 14:58:00","2020-02-07 14:00:00",-32.8,119.8,379.540252685547,40.2,257.808571428571
1,313.9,0,"2020-02-01 12:16:00",149.7032,-35.8812,22.6665865760806,"N","Batehaven",1776,"New South Wales","2020-02-01 12:00:00","2020-02-01 01:16:00","2020-02-01 01:00:00",-35.9,149.7,644.418212890625,23.3,240.972222222222
1,341.8,0,"2020-11-15 04:36:00",136.1759,-12.7594,126.655191320292,"D",NA,NA,NA,"2020-11-15 04:00:00","2020-11-14 17:36:00","2020-11-14 17:00:00",-12.8,136.2,54.2103614807129,28,254.483333333333
1,321.6,0,"2020-03-26 03:53:00",140.8623,-36.4058,134.389830638949,"D","Horsham",15134,"Victoria","2020-03-26 03:00:00","2020-03-25 16:53:00","2020-03-25 16:00:00",-36.4,140.9,100.061233520508,22.1,252.388888888889
1,332.2,0,"2020-11-22 04:40:00",144.0537,-16.8573,116.664165601366,"D","Mareeba",8585,"Queensland","2020-11-22 04:00:00","2020-11-21 17:40:00","2020-11-21 17:00:00",-16.9,144.1,213.829177856445,28.8,264.345714285714
1,314,0,"2020-06-21 01:16:00",133.6614,-13.7713,170.125320847058,"D",NA,NA,NA,"2020-06-21 01:00:00","2020-06-20 15:16:00","2020-06-20 15:00:00",-13.8,133.7,268.228881835938,29.5,266.669444444444
1,380.4,0,"2020-01-04 04:06:00",150.8098,-29.0727,111.690392416165,"D","Inverell",9654,"New South Wales","2020-01-04 04:00:00","2020-01-03 17:06:00","2020-01-03 17:00:00",-29.1,150.8,410.28662109375,35.1,255.231428571429
1,332.1,0,"2020-05-01 06:46:00",115.8106,-31.5222,116.440937281869,"D","Perth",2141834,"Western Australia","2020-05-01 06:00:00","2020-04-30 20:46:00","2020-04-30 20:00:00",-31.5,115.8,83.2507858276367,17.6,250.182051282051
1,313.9,0,"2020-05-21 04:48:00",134.3293,-12.4715,124.943877116607,"D",NA,NA,NA,"2020-05-21 04:00:00","2020-05-20 18:48:00","2020-05-20 18:00:00",-12.5,134.3,22.2565879821777,28.2,260.986842105263
1,317.3,0,"2020-04-30 17:00:00",128.5393,-17.7545,62.4994636488248,"N",NA,NA,NA,"2020-04-30 17:00:00","2020-04-30 07:00:00","2020-04-30 07:00:00",-17.8,128.5,200.211624145508,27.8,275.942105263158
1,320.9,0,"2020-07-17 01:52:00",132.9662,-12.8257,167.735226483505,"D",NA,NA,NA,"2020-07-17 01:00:00","2020-07-16 15:52:00","2020-07-16 15:00:00",-12.8,133,51.9359283447266,33.2,197.328947368421
1,310.7,0,"2020-05-21 06:21:00",117.1777,-32.2192,122.830191315724,"D","Perth",3472,"Tasmania","2020-05-21 06:00:00","2020-05-20 20:21:00","2020-05-20 20:00:00",-32.2,117.2,247.537231445312,14.1,257.502631578947
1,300.3,0,"2020-11-28 13:28:00",145.0873,-17.2694,6.19727770986273,"N","Mareeba",8585,"Queensland","2020-11-28 13:00:00","2020-11-28 02:28:00","2020-11-28 02:00:00",-17.3,145.1,547.947204589844,21,233.929411764706
1,348.5,0,"2020-01-13 05:42:00",124.2343,-18.6159,122.043361101464,"D",NA,NA,NA,"2020-01-13 05:00:00","2020-01-12 18:42:00","2020-01-12 18:00:00",-18.6,124.2,163.253768920898,29.5,297.852777777778
1,323.6,0,"2020-01-31 13:11:00",148.8378,-35.6414,18.0602580309412,"N","Canberra",381488,"Australian Capital Territory","2020-01-31 13:00:00","2020-01-31 02:11:00","2020-01-31 02:00:00",-35.6,148.8,1082.06848144531,26.3,238.65
1,315.2,0,"2020-07-14 04:11:00",134.4981,-15.3926,136.395386803009,"D",NA,NA,NA,"2020-07-14 04:00:00","2020-07-13 18:11:00","2020-07-13 18:00:00",-15.4,134.5,84,27,195.271692745377
1,316.6,0,"2020-07-26 01:46:00",130.313,-11.4936,170.603490123149,"D","Darwin",139902,"Northern Territory","2020-07-26 01:00:00","2020-07-25 15:46:00","2020-07-25 15:00:00",-11.5,130.3,62.8912353515625,32.4,198.451754385965
1,324.2,0,"2020-10-07 06:07:00",122.6082,-17.0082,123.757844596714,"D",NA,NA,NA,"2020-10-07 06:00:00","2020-10-06 19:07:00","2020-10-06 19:00:00",-17,122.6,34.8398933410645,28.6,224.582857142857
1,331.1,0,"2020-01-04 15:07:00",149.4308,-37.409,29.5305173808318,"N","Eden",3151,"New South Wales","2020-01-04 15:00:00","2020-01-04 04:07:00","2020-01-04 04:00:00",-37.4,149.4,228.121673583984,14.1,234.864864864865
1,312.6,0,"2020-04-25 04:06:00",147.0002,-32.5737,123.122158185087,"D","Condobolin",2579,"New South Wales","2020-04-25 04:00:00","2020-04-24 18:06:00","2020-04-24 18:00:00",-32.6,147,315.059844970703,19,199.05540166205
1,331,0,"2020-10-23 00:05:00",152.7064,-28.7406,139.438711429486,"D","Casino",9968,"New South Wales","2020-10-23","2020-10-22 13:05:00","2020-10-22 13:00:00",-28.7,152.7,239.991104125977,26.5,274.193939393939
1,344.2,0,"2020-11-04 02:06:00",124.7536,-17.6195,146.822205103716,"D",NA,NA,NA,"2020-11-04 02:00:00","2020-11-03 15:06:00","2020-11-03 15:00:00",-17.6,124.8,108.359794616699,43.6,238.373529411765
1,321.8,0,"2020-12-02 13:04:00",143.6524,-16.2589,6.27825718234219,"N",NA,NA,NA,"2020-12-02 13:00:00","2020-12-02 02:04:00","2020-12-02 02:00:00",-16.3,143.7,199.167251586914,26.1,267.451428571429
1,322.5,0,"2020-01-30 03:06:00",152.7466,-25.3153,127.262269050099,"D","Urraween",6969,"Queensland","2020-01-30 03:00:00","2020-01-29 16:06:00","2020-01-29 16:00:00",-25.3,152.7,26.6201457977295,27,228.978378378378
1,357.4,0,"2020-11-23 03:45:00",144.1075,-16.777,126.968376079877,"D","Mareeba",8585,"Queensland","2020-11-23 03:00:00","2020-11-22 16:45:00","2020-11-22 16:00:00",-16.8,144.1,244.518936157227,32,255.594285714286
1,312.8,0,"2020-04-15 06:46:00",117.1052,-32.6454,113.3197822932,"D","Mandurah",90306,"Western Australia","2020-04-15 06:00:00","2020-04-14 20:46:00","2020-04-14 20:00:00",-32.6,117.1,302.501037597656,18,198.906116642959
1,328.8,0,"2020-06-08 06:09:00",116.0489,-32.0675,127.937569337164,"D","Perth",2141834,"Tasmania","2020-06-08 06:00:00","2020-06-07 20:09:00","2020-06-07 20:00:00",-32.1,116,243.342239379883,15.4,264.286486486486
1,324.7,0,"2020-04-16 04:13:00",151.8617,-28.2535,116.67539776417,"D","Toowoomba",108398,"Queensland","2020-04-16 04:00:00","2020-04-15 18:13:00","2020-04-15 18:00:00",-28.3,151.9,501.344604492188,20.1,197.562326869806
